Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Hannah STEADMANGabrielle RIZIKA,12,49erFX,29.0,G,34,,512.0,475.0,World Championship 2022,Q6
Ronja GRÖNBLOMVeera HOKKA,12,49erFX,37.0,G,35,,528.0,491.0,World Championship 2022,Q6
Tate HOWELLAdrianna BAIRD,12,49erFX,34.0,G,36,,535.0,498.0,World Championship 2022,Q6
Odile van AANHOLTAnnette DUETZ,12,49erFX,9.0,G,1,,113.0,84.0,World Championship 2022,Q7
Vilma BOBECKRebecca NETZLER,12,49erFX,5.0,G,2,,134.0,103.0,World Championship 2022,Q7
Támara ECHEGOYENPaula BARCELÓ,12,49erFX,13.0,G,3,,151.0,127.0,World Championship 2022,Q7
Aleksandra MELZACKASandra JANKOWIAK,12,49erFX,2.0,G,4,,183.0,151.0,World Championship 2022,Q7
Stephanie ROBLEMaggie SHEA,12,49erFX,8.0,G,5,,187.0,155.0,World Championship 2022,Q7
Patricia SUÁREZMaria CANTERO IZQUIERDO,12,49erFX,23.0,G,6,,193.0,161.0,World Championship 2022,Q7
Martine GRAELKahena KUNZE,12,49erFX,7.0,G,7,,184.0,164.0,World Championship 2022,Q7
Alexandra MALONEYOlivia HOBBS,12,49erFX,6.0,G,8,,201.0,175.0,World Championship 2022,Q7
Freya BLACKSaskia TIDEY,12,49erFX,10.0,G,9,,208.0,176.0,World Championship 2022,Q7
Isaura MAENHAUTAnouk GEURTS,12,49erFX,15.0,G,10,,221.0,196.0,World Championship 2022,Q7
Jo ALEHMolly MEECH,12,49erFX,26.0,G,11,,215.0,183.0,World Championship 2022,Q7
Jana GERMANIGiorgia BERTUZZI,12,49erFX,3.0,G,12,,220.0,192.0,World Championship 2022,Q7
Helene NÆSSMarie RØNNINGEN,12,49erFX,11.0,G,13,,240.0,214.0,World Championship 2022,Q7
Georgia LEWIN-LAFRANCEAntonia LEWIN-LAFRANCE,12,49erFX,21.0,G,14,,249.1,221.1,World Championship 2022,Q7
Inga-Marie HOFMANNCatherine BARTELHEIMER,12,49erFX,22.0,G,15,,255.0,225.0,World Championship 2022,Q7
Laura HARDINGAnnie WILMOT,12,49erFX,(31.0),G,16,,262.0,231.0,World Championship 2022,Q7
Xiaoyu HUXuebin YU,12,49erFX,1.0,G,17,,267.0,232.0,World Championship 2022,Q7
Megan BRICKWOODStephanie ORTON,12,49erFX,14.0,G,18,,274.0,241.0,World Championship 2022,Q7
Alexandra TEN HOVEMariah MILLEN,12,49erFX,12.0,G,19,,300.0,266.0,World Championship 2022,Q7
