Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Tytus BUTOWSKIŁukasz MACHOWSKI,4,49er,19.0,G,24,,220.0,192.0,European Championship 2021,Q3
Otto HENRYMiles DAVEY,4,49er,6.0,G,25,,230.4,198.4,European Championship 2021,Q3
Simone FERRARESELeonardo CHISTÈ,4,49er,9.0,G,26,,141.0,112.0,European Championship 2021,Q3
James GRUMMETTDaniel BUDDEN,4,49er,4.0,G,27,,142.0,114.0,European Championship 2021,Q3
Ryan WOODAndrew WOOD,4,49er,(25.0),G,28,,149.0,124.0,European Championship 2021,Q3
Pol MARSANS BALCELLSAlex MARSANS,4,49er,2.0,G,29,,154.0,127.0,European Championship 2021,Q3
Ivan ZOTOVDmitry ARASLANOV,4,49er,6.0,G,30,,150.0,127.0,European Championship 2021,Q3
Richard SCHULTHEISMax KÖRNER,4,49er,4.0,G,31,,170.0,133.0,European Championship 2021,Q3
Paul PIETZCKERLinus von OPPEN,4,49er,5.0,G,32,,159.0,133.0,European Championship 2021,Q3
Niklas ENGELMANNJustus MICKAUSCH,4,49er,20.0,G,33,,158.0,134.0,European Championship 2021,Q3
Akira SAKAIRussell AYLSWORTH,4,49er,16.0,G,34,,164.0,137.0,European Championship 2021,Q3
Daniil USACHEVLeonid PUSHEV,4,49er,21.0,G,35,,166.0,142.0,European Championship 2021,Q3
Ville KORHONENEdvard BREMER,4,49er,22.0,G,36,,186.0,154.0,European Championship 2021,Q3
Philipp ROYLATom HEINRICH,4,49er,14.0,G,37,,192.0,155.0,European Championship 2021,Q3
Jack LEWISBilly VENNIS-OZANNE,4,49er,24.0,G,38,,184.0,156.0,European Championship 2021,Q3
Marco ANESSI PÈEdoardo GAMBA,4,49er,12.0,G,39,,193.0,156.0,European Championship 2021,Q3
Rafael de la HOZ TUELLSJosé RUIZ,4,49er,8.0,G,40,,189.0,162.0,European Championship 2021,Q3
Mikhail USHKOVKirill BOBOSHKO,4,49er,(32.0),G,41,,196.0,164.0,European Championship 2021,Q3
Fin ARMSTRONGEwan GRIBBIN,4,49er,16.0,G,42,,196.0,168.0,European Championship 2021,Q3
Mathias BERTHETJostein AKER,4,49er,7.0,G,43,,201.0,171.0,European Championship 2021,Q3
Ewan WILSONDaniel HARRIS,4,49er,21.0,G,44,,206.0,175.0,European Championship 2021,Q3
Philipp WROBELMoritz HAGENMEYER,4,49er,(29.0),G,45,,206.0,177.0,European Championship 2021,Q3
Max STINGELELinov SCHEEL,4,49er,10.0,G,46,,210.0,178.0,European Championship 2021,Q3
Marcel MARCINIAKPatryk RÓŻAK,4,49er,25.0,G,47,,222.0,188.0,European Championship 2021,Q3
Elliott WELLSLouis JOHNSON,4,49er,23.0,G,48,,221.0,189.0,European Championship 2021,Q3
Panagiotis KAMBOURIDISStelios NOUTSOS,4,49er,23.0,G,49,,233.0,196.0,European Championship 2021,Q3
Ben HEINRICHTobias MATERN,4,49er,24.0,G,50,,244.0,215.0,European Championship 2021,Q3
Alexandr MOSKVICHEVKirill ELCHANINOV,4,49er,22.0,G,51,,253.0,221.0,European Championship 2021,Q3
Stylianos SOTIRIOUAlfonso PANAGIOTIDIS,4,49er,15.0,G,52,,275.0,238.0,European Championship 2021,Q3
Huw EDWARDSRowan EDWARDS,4,49er,28.0,G,53,,280.0,243.0,European Championship 2021,Q3
Pavlos KAGIALISIoannis ORFANOS,4,49er,28.0,G,54,,279.0,247.0,European Championship 2021,Q3
Claudio de FONTESGiovanni SANFILIPPO,4,49er,26.0,G,55,,287.0,250.0,European Championship 2021,Q3
Petros KONSTANTINIDISVagelis DOLIANITIS,4,49er,29.0,G,56,,288.0,251.0,European Championship 2021,Q3
Solune ROBERTValentin SIPAN,4,49er,27.0,G,57,,283.0,254.0,European Championship 2021,Q3
Theo WILLIAMSDrew BARNES,4,49er,30.0,G,58,,304.0,267.0,European Championship 2021,Q3
