,Position,Athlete,Nacionalidade,Regata,Pontuação Regata,Total,Net,Classe Vela,Nome Competição
2638,41,"SPYCHAKOV , KATY",ISR,19F,11,507,377,IQFOIL FEM.,European Championship 2022
2639,41,"SPYCHAKOV , KATY",ISR,20,23,507,377,IQFOIL FEM.,European Championship 2022
2641,42,"HALL, EMILY",GBR,1Q,5,554,391,IQFOIL FEM.,European Championship 2022
2642,42,"HALL, EMILY",GBR,2Q,17,554,391,IQFOIL FEM.,European Championship 2022
2643,42,"HALL, EMILY",GBR,3Q,19,554,391,IQFOIL FEM.,European Championship 2022
2644,42,"HALL, EMILY",GBR,4Q,DNF (49),554,391,IQFOIL FEM.,European Championship 2022
2645,42,"HALL, EMILY",GBR,5Q,-24,554,391,IQFOIL FEM.,European Championship 2022
2646,42,"HALL, EMILY",GBR,6Q,17,554,391,IQFOIL FEM.,European Championship 2022
2647,42,"HALL, EMILY",GBR,7Q,14,554,391,IQFOIL FEM.,European Championship 2022
2648,42,"HALL, EMILY",GBR,8Q,15,554,391,IQFOIL FEM.,European Championship 2022
2649,42,"HALL, EMILY",GBR,9F,15,554,391,IQFOIL FEM.,European Championship 2022
2650,42,"HALL, EMILY",GBR,10F,33,554,391,IQFOIL FEM.,European Championship 2022
2651,42,"HALL, EMILY",GBR,11F,33,554,391,IQFOIL FEM.,European Championship 2022
2652,42,"HALL, EMILY",GBR,12F,33,554,391,IQFOIL FEM.,European Championship 2022
2653,42,"HALL, EMILY",GBR,13F,41,554,391,IQFOIL FEM.,European Championship 2022
2654,42,"HALL, EMILY",GBR,14F,-45,554,391,IQFOIL FEM.,European Championship 2022
2655,42,"HALL, EMILY",GBR,15F,23,554,391,IQFOIL FEM.,European Championship 2022
2656,42,"HALL, EMILY",GBR,16F,-45,554,391,IQFOIL FEM.,European Championship 2022
2657,42,"HALL, EMILY",GBR,17F,29,554,391,IQFOIL FEM.,European Championship 2022
2658,42,"HALL, EMILY",GBR,18F,25,554,391,IQFOIL FEM.,European Championship 2022
2659,42,"HALL, EMILY",GBR,19F,35,554,391,IQFOIL FEM.,European Championship 2022
2660,42,"HALL, EMILY",GBR,20,37,554,391,IQFOIL FEM.,European Championship 2022
2662,43,"READ, ALICE",GBR,1Q,-37,592,410,IQFOIL FEM.,European Championship 2022
2663,43,"READ, ALICE",GBR,2Q,15,592,410,IQFOIL FEM.,European Championship 2022
2664,43,"READ, ALICE",GBR,3Q,11,592,410,IQFOIL FEM.,European Championship 2022
2665,43,"READ, ALICE",GBR,4Q,DNF (49),592,410,IQFOIL FEM.,European Championship 2022
2666,43,"READ, ALICE",GBR,5Q,28,592,410,IQFOIL FEM.,European Championship 2022
2667,43,"READ, ALICE",GBR,6Q,18,592,410,IQFOIL FEM.,European Championship 2022
2668,43,"READ, ALICE",GBR,7Q,23,592,410,IQFOIL FEM.,European Championship 2022
2669,43,"READ, ALICE",GBR,8Q,12,592,410,IQFOIL FEM.,European Championship 2022
2670,43,"READ, ALICE",GBR,9F,34,592,410,IQFOIL FEM.,European Championship 2022
2671,43,"READ, ALICE",GBR,10F,25,592,410,IQFOIL FEM.,European Championship 2022
2672,43,"READ, ALICE",GBR,11F,25,592,410,IQFOIL FEM.,European Championship 2022
2673,43,"READ, ALICE",GBR,12F,25,592,410,IQFOIL FEM.,European Championship 2022
2674,43,"READ, ALICE",GBR,13F,35,592,410,IQFOIL FEM.,European Championship 2022
2675,43,"READ, ALICE",GBR,14F,40,592,410,IQFOIL FEM.,European Championship 2022
2676,43,"READ, ALICE",GBR,15F,16,592,410,IQFOIL FEM.,European Championship 2022
2677,43,"READ, ALICE",GBR,16F,25,592,410,IQFOIL FEM.,European Championship 2022
2678,43,"READ, ALICE",GBR,17F,41,592,410,IQFOIL FEM.,European Championship 2022
2679,43,"READ, ALICE",GBR,18F,-47,592,410,IQFOIL FEM.,European Championship 2022
2680,43,"READ, ALICE",GBR,19F,DNC (49),592,410,IQFOIL FEM.,European Championship 2022
2681,43,"READ, ALICE",GBR,20,37,592,410,IQFOIL FEM.,European Championship 2022
2683,44,"RENNA, SOFIA",ITA,1Q,11,591,417,IQFOIL FEM.,European Championship 2022
2684,44,"RENNA, SOFIA",ITA,2Q,7,591,417,IQFOIL FEM.,European Championship 2022
2685,44,"RENNA, SOFIA",ITA,3Q,BFD (49),591,417,IQFOIL FEM.,European Championship 2022
2686,44,"RENNA, SOFIA",ITA,4Q,19,591,417,IQFOIL FEM.,European Championship 2022
2687,44,"RENNA, SOFIA",ITA,5Q,-27,591,417,IQFOIL FEM.,European Championship 2022
2688,44,"RENNA, SOFIA",ITA,6Q,18,591,417,IQFOIL FEM.,European Championship 2022
2689,44,"RENNA, SOFIA",ITA,7Q,11,591,417,IQFOIL FEM.,European Championship 2022
2690,44,"RENNA, SOFIA",ITA,8Q,11,591,417,IQFOIL FEM.,European Championship 2022
2691,44,"RENNA, SOFIA",ITA,9F,BFD (49),591,417,IQFOIL FEM.,European Championship 2022
2692,44,"RENNA, SOFIA",ITA,10F,32,591,417,IQFOIL FEM.,European Championship 2022
2693,44,"RENNA, SOFIA",ITA,11F,26,591,417,IQFOIL FEM.,European Championship 2022
2694,44,"RENNA, SOFIA",ITA,12F,26,591,417,IQFOIL FEM.,European Championship 2022
2695,44,"RENNA, SOFIA",ITA,13F,36,591,417,IQFOIL FEM.,European Championship 2022
2696,44,"RENNA, SOFIA",ITA,14F,29,591,417,IQFOIL FEM.,European Championship 2022
2697,44,"RENNA, SOFIA",ITA,15F,BFD (49),591,417,IQFOIL FEM.,European Championship 2022
2698,44,"RENNA, SOFIA",ITA,16F,31,591,417,IQFOIL FEM.,European Championship 2022
2699,44,"RENNA, SOFIA",ITA,17F,35,591,417,IQFOIL FEM.,European Championship 2022
2700,44,"RENNA, SOFIA",ITA,18F,43,591,417,IQFOIL FEM.,European Championship 2022
2701,44,"RENNA, SOFIA",ITA,19F,41,591,417,IQFOIL FEM.,European Championship 2022
2702,44,"RENNA, SOFIA",ITA,20,41,591,417,IQFOIL FEM.,European Championship 2022
2704,45,"ERDIL, LENA",GER,1Q,13,597,424,IQFOIL FEM.,European Championship 2022
2705,45,"ERDIL, LENA",GER,2Q,9,597,424,IQFOIL FEM.,European Championship 2022
2706,45,"ERDIL, LENA",GER,3Q,-39,597,424,IQFOIL FEM.,European Championship 2022
2707,45,"ERDIL, LENA",GER,4Q,-43,597,424,IQFOIL FEM.,European Championship 2022
2708,45,"ERDIL, LENA",GER,5Q,26,597,424,IQFOIL FEM.,European Championship 2022
2709,45,"ERDIL, LENA",GER,6Q,16,597,424,IQFOIL FEM.,European Championship 2022
2710,45,"ERDIL, LENA",GER,7Q,22,597,424,IQFOIL FEM.,European Championship 2022
2711,45,"ERDIL, LENA",GER,8Q,20,597,424,IQFOIL FEM.,European Championship 2022
2712,45,"ERDIL, LENA",GER,9F,36,597,424,IQFOIL FEM.,European Championship 2022
2713,45,"ERDIL, LENA",GER,10F,-46,597,424,IQFOIL FEM.,European Championship 2022
2714,45,"ERDIL, LENA",GER,11F,-45,597,424,IQFOIL FEM.,European Championship 2022
2715,45,"ERDIL, LENA",GER,12F,45,597,424,IQFOIL FEM.,European Championship 2022
2716,45,"ERDIL, LENA",GER,13F,31,597,424,IQFOIL FEM.,European Championship 2022
2717,45,"ERDIL, LENA",GER,14F,44,597,424,IQFOIL FEM.,European Championship 2022
2718,45,"ERDIL, LENA",GER,15F,40,597,424,IQFOIL FEM.,European Championship 2022
2719,45,"ERDIL, LENA",GER,16F,34,597,424,IQFOIL FEM.,European Championship 2022
2720,45,"ERDIL, LENA",GER,17F,31,597,424,IQFOIL FEM.,European Championship 2022
2721,45,"ERDIL, LENA",GER,18F,19,597,424,IQFOIL FEM.,European Championship 2022
2722,45,"ERDIL, LENA",GER,19F,33,597,424,IQFOIL FEM.,European Championship 2022
2723,45,"ERDIL, LENA",GER,20,5,597,424,IQFOIL FEM.,European Championship 2022
2725,46,"PRADA, GIOVANNA",BRA,1Q,21,622,467,IQFOIL FEM.,European Championship 2022
2726,46,"PRADA, GIOVANNA",BRA,2Q,13,622,467,IQFOIL FEM.,European Championship 2022
2727,46,"PRADA, GIOVANNA",BRA,3Q,-31,622,467,IQFOIL FEM.,European Championship 2022
2728,46,"PRADA, GIOVANNA",BRA,4Q,5,622,467,IQFOIL FEM.,European Championship 2022
2729,46,"PRADA, GIOVANNA",BRA,5Q,19,622,467,IQFOIL FEM.,European Championship 2022
2730,46,"PRADA, GIOVANNA",BRA,6Q,-30,622,467,IQFOIL FEM.,European Championship 2022
2731,46,"PRADA, GIOVANNA",BRA,7Q,20,622,467,IQFOIL FEM.,European Championship 2022
2732,46,"PRADA, GIOVANNA",BRA,8Q,23,622,467,IQFOIL FEM.,European Championship 2022
2733,46,"PRADA, GIOVANNA",BRA,9F,43,622,467,IQFOIL FEM.,European Championship 2022
2734,46,"PRADA, GIOVANNA",BRA,10F,21,622,467,IQFOIL FEM.,European Championship 2022
2735,46,"PRADA, GIOVANNA",BRA,11F,-46,622,467,IQFOIL FEM.,European Championship 2022
2736,46,"PRADA, GIOVANNA",BRA,12F,46,622,467,IQFOIL FEM.,European Championship 2022
2737,46,"PRADA, GIOVANNA",BRA,13F,34,622,467,IQFOIL FEM.,European Championship 2022
2738,46,"PRADA, GIOVANNA",BRA,14F,43,622,467,IQFOIL FEM.,European Championship 2022
2739,46,"PRADA, GIOVANNA",BRA,15F,33,622,467,IQFOIL FEM.,European Championship 2022
2740,46,"PRADA, GIOVANNA",BRA,16F,-48,622,467,IQFOIL FEM.,European Championship 2022
2741,46,"PRADA, GIOVANNA",BRA,17F,37,622,467,IQFOIL FEM.,European Championship 2022
2742,46,"PRADA, GIOVANNA",BRA,18F,31,622,467,IQFOIL FEM.,European Championship 2022
2743,46,"PRADA, GIOVANNA",BRA,19F,37,622,467,IQFOIL FEM.,European Championship 2022
2744,46,"PRADA, GIOVANNA",BRA,20,41,622,467,IQFOIL FEM.,European Championship 2022
2746,47,"BLANCA , MANCHON",ESP,1Q,19,662,494,IQFOIL FEM.,European Championship 2022
2747,47,"BLANCA , MANCHON",ESP,2Q,11,662,494,IQFOIL FEM.,European Championship 2022
2748,47,"BLANCA , MANCHON",ESP,3Q,21,662,494,IQFOIL FEM.,European Championship 2022
2749,47,"BLANCA , MANCHON",ESP,4Q,DNF (49),662,494,IQFOIL FEM.,European Championship 2022
2750,47,"BLANCA , MANCHON",ESP,5Q,18,662,494,IQFOIL FEM.,European Championship 2022
2751,47,"BLANCA , MANCHON",ESP,6Q,9,662,494,IQFOIL FEM.,European Championship 2022
2752,47,"BLANCA , MANCHON",ESP,7Q,20,662,494,IQFOIL FEM.,European Championship 2022
2753,47,"BLANCA , MANCHON",ESP,8Q,-23,662,494,IQFOIL FEM.,European Championship 2022
2754,47,"BLANCA , MANCHON",ESP,9F,33,662,494,IQFOIL FEM.,European Championship 2022
2755,47,"BLANCA , MANCHON",ESP,10F,DNC (49),662,494,IQFOIL FEM.,European Championship 2022
2756,47,"BLANCA , MANCHON",ESP,11F,-47,662,494,IQFOIL FEM.,European Championship 2022
2757,47,"BLANCA , MANCHON",ESP,12F,47,662,494,IQFOIL FEM.,European Championship 2022
2758,47,"BLANCA , MANCHON",ESP,13F,44,662,494,IQFOIL FEM.,European Championship 2022
2759,47,"BLANCA , MANCHON",ESP,14F,41,662,494,IQFOIL FEM.,European Championship 2022
2760,47,"BLANCA , MANCHON",ESP,15F,24,662,494,IQFOIL FEM.,European Championship 2022
2761,47,"BLANCA , MANCHON",ESP,16F,43,662,494,IQFOIL FEM.,European Championship 2022
2762,47,"BLANCA , MANCHON",ESP,17F,47,662,494,IQFOIL FEM.,European Championship 2022
2763,47,"BLANCA , MANCHON",ESP,18F,27,662,494,IQFOIL FEM.,European Championship 2022
2764,47,"BLANCA , MANCHON",ESP,19F,43,662,494,IQFOIL FEM.,European Championship 2022
2765,47,"BLANCA , MANCHON",ESP,20,47,662,494,IQFOIL FEM.,European Championship 2022
2767,48,"BRYANT, NATASHA",AUS,1Q,19,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2768,48,"BRYANT, NATASHA",AUS,2Q,25,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2769,48,"BRYANT, NATASHA",AUS,3Q,13,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2770,48,"BRYANT, NATASHA",AUS,4Q,DNF (49),"676,33","505,33",IQFOIL FEM.,European Championship 2022
2771,48,"BRYANT, NATASHA",AUS,5Q,25,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2772,48,"BRYANT, NATASHA",AUS,6Q,RDG 21.33,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2773,48,"BRYANT, NATASHA",AUS,7Q,12,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2774,48,"BRYANT, NATASHA",AUS,8Q,-27,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2775,48,"BRYANT, NATASHA",AUS,9F,BFD (49),"676,33","505,33",IQFOIL FEM.,European Championship 2022
2776,48,"BRYANT, NATASHA",AUS,10F,45,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2777,48,"BRYANT, NATASHA",AUS,11F,44,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2778,48,"BRYANT, NATASHA",AUS,12F,44,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2779,48,"BRYANT, NATASHA",AUS,13F,-46,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2780,48,"BRYANT, NATASHA",AUS,14F,31,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2781,48,"BRYANT, NATASHA",AUS,15F,42,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2782,48,"BRYANT, NATASHA",AUS,16F,38,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2783,48,"BRYANT, NATASHA",AUS,17F,41,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2784,48,"BRYANT, NATASHA",AUS,18F,21,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2785,48,"BRYANT, NATASHA",AUS,19F,39,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2786,48,"BRYANT, NATASHA",AUS,20,45,"676,33","505,33",IQFOIL FEM.,European Championship 2022
2788,49,"NIIJIMA , RINA",JPN,1Q,15,303,170,IQFOIL FEM.,European Championship 2022
2789,49,"NIIJIMA , RINA",JPN,2Q,13,303,170,IQFOIL FEM.,European Championship 2022
2790,49,"NIIJIMA , RINA",JPN,3Q,-43,303,170,IQFOIL FEM.,European Championship 2022
2791,49,"NIIJIMA , RINA",JPN,4Q,-33,303,170,IQFOIL FEM.,European Championship 2022
2792,49,"NIIJIMA , RINA",JPN,5Q,26,303,170,IQFOIL FEM.,European Championship 2022
2793,49,"NIIJIMA , RINA",JPN,6Q,20,303,170,IQFOIL FEM.,European Championship 2022
2794,49,"NIIJIMA , RINA",JPN,7Q,21,303,170,IQFOIL FEM.,European Championship 2022
2795,49,"NIIJIMA , RINA",JPN,8Q,29,303,170,IQFOIL FEM.,European Championship 2022
2796,49,"NIIJIMA , RINA",JPN,9F,5,303,170,IQFOIL FEM.,European Championship 2022
2797,49,"NIIJIMA , RINA",JPN,10F,7,303,170,IQFOIL FEM.,European Championship 2022
2798,49,"NIIJIMA , RINA",JPN,11F,6,303,170,IQFOIL FEM.,European Championship 2022
2799,49,"NIIJIMA , RINA",JPN,12F,6,303,170,IQFOIL FEM.,European Championship 2022
2800,49,"NIIJIMA , RINA",JPN,13F,6,303,170,IQFOIL FEM.,European Championship 2022
2801,49,"NIIJIMA , RINA",JPN,14F,3,303,170,IQFOIL FEM.,European Championship 2022
2802,49,"NIIJIMA , RINA",JPN,15F,4,303,170,IQFOIL FEM.,European Championship 2022
2803,49,"NIIJIMA , RINA",JPN,16F,-8,303,170,IQFOIL FEM.,European Championship 2022
2804,49,"NIIJIMA , RINA",JPN,17F,3,303,170,IQFOIL FEM.,European Championship 2022
2805,49,"NIIJIMA , RINA",JPN,18F,3,303,170,IQFOIL FEM.,European Championship 2022
2806,49,"NIIJIMA , RINA",JPN,19F,3,303,170,IQFOIL FEM.,European Championship 2022
2807,49,"NIIJIMA , RINA",JPN,20,BFD (49),303,170,IQFOIL FEM.,European Championship 2022
2809,50,"STEINLEIN, THERESA MARIE",GER,1Q,21,270,174,IQFOIL FEM.,European Championship 2022
2810,50,"STEINLEIN, THERESA MARIE",GER,2Q,27,270,174,IQFOIL FEM.,European Championship 2022
2811,50,"STEINLEIN, THERESA MARIE",GER,3Q,25,270,174,IQFOIL FEM.,European Championship 2022
2812,50,"STEINLEIN, THERESA MARIE",GER,4Q,BFD (49),270,174,IQFOIL FEM.,European Championship 2022
2813,50,"STEINLEIN, THERESA MARIE",GER,5Q,-32,270,174,IQFOIL FEM.,European Championship 2022
2814,50,"STEINLEIN, THERESA MARIE",GER,6Q,23,270,174,IQFOIL FEM.,European Championship 2022
2815,50,"STEINLEIN, THERESA MARIE",GER,7Q,26,270,174,IQFOIL FEM.,European Championship 2022
2816,50,"STEINLEIN, THERESA MARIE",GER,8Q,29,270,174,IQFOIL FEM.,European Championship 2022
2817,50,"STEINLEIN, THERESA MARIE",GER,9F,1,270,174,IQFOIL FEM.,European Championship 2022
2818,50,"STEINLEIN, THERESA MARIE",GER,10F,-5,270,174,IQFOIL FEM.,European Championship 2022
2819,50,"STEINLEIN, THERESA MARIE",GER,11F,4,270,174,IQFOIL FEM.,European Championship 2022
2820,50,"STEINLEIN, THERESA MARIE",GER,12F,4,270,174,IQFOIL FEM.,European Championship 2022
2821,50,"STEINLEIN, THERESA MARIE",GER,13F,-10,270,174,IQFOIL FEM.,European Championship 2022
2822,50,"STEINLEIN, THERESA MARIE",GER,14F,2,270,174,IQFOIL FEM.,European Championship 2022
2823,50,"STEINLEIN, THERESA MARIE",GER,15F,2,270,174,IQFOIL FEM.,European Championship 2022
2824,50,"STEINLEIN, THERESA MARIE",GER,16F,2,270,174,IQFOIL FEM.,European Championship 2022
2825,50,"STEINLEIN, THERESA MARIE",GER,17F,5,270,174,IQFOIL FEM.,European Championship 2022
2826,50,"STEINLEIN, THERESA MARIE",GER,18F,1,270,174,IQFOIL FEM.,European Championship 2022
2827,50,"STEINLEIN, THERESA MARIE",GER,19F,1,270,174,IQFOIL FEM.,European Championship 2022
2828,50,"STEINLEIN, THERESA MARIE",GER,20,1,270,174,IQFOIL FEM.,European Championship 2022
2830,51,"BUHL-HANSEN, LAERKE",DEN,1Q,29,286,174,IQFOIL FEM.,European Championship 2022
2831,51,"BUHL-HANSEN, LAERKE",DEN,2Q,23,286,174,IQFOIL FEM.,European Championship 2022
2832,51,"BUHL-HANSEN, LAERKE",DEN,3Q,9,286,174,IQFOIL FEM.,European Championship 2022
2833,51,"BUHL-HANSEN, LAERKE",DEN,4Q,15,286,174,IQFOIL FEM.,European Championship 2022
2834,51,"BUHL-HANSEN, LAERKE",DEN,5Q,12,286,174,IQFOIL FEM.,European Championship 2022
2835,51,"BUHL-HANSEN, LAERKE",DEN,6Q,-33,286,174,IQFOIL FEM.,European Championship 2022
2836,51,"BUHL-HANSEN, LAERKE",DEN,7Q,28,286,174,IQFOIL FEM.,European Championship 2022
2837,51,"BUHL-HANSEN, LAERKE",DEN,8Q,-30,286,174,IQFOIL FEM.,European Championship 2022
2838,51,"BUHL-HANSEN, LAERKE",DEN,9F,4,286,174,IQFOIL FEM.,European Championship 2022
2839,51,"BUHL-HANSEN, LAERKE",DEN,10F,3,286,174,IQFOIL FEM.,European Championship 2022
2840,51,"BUHL-HANSEN, LAERKE",DEN,11F,2,286,174,IQFOIL FEM.,European Championship 2022
2841,51,"BUHL-HANSEN, LAERKE",DEN,12F,2,286,174,IQFOIL FEM.,European Championship 2022
2842,51,"BUHL-HANSEN, LAERKE",DEN,13F,-20,286,174,IQFOIL FEM.,European Championship 2022
2843,51,"BUHL-HANSEN, LAERKE",DEN,14F,4,286,174,IQFOIL FEM.,European Championship 2022
2844,51,"BUHL-HANSEN, LAERKE",DEN,15F,15,286,174,IQFOIL FEM.,European Championship 2022
2845,51,"BUHL-HANSEN, LAERKE",DEN,16F,-29,286,174,IQFOIL FEM.,European Championship 2022
2846,51,"BUHL-HANSEN, LAERKE",DEN,17F,9,286,174,IQFOIL FEM.,European Championship 2022
2847,51,"BUHL-HANSEN, LAERKE",DEN,18F,5,286,174,IQFOIL FEM.,European Championship 2022
2848,51,"BUHL-HANSEN, LAERKE",DEN,19F,1,286,174,IQFOIL FEM.,European Championship 2022
2849,51,"BUHL-HANSEN, LAERKE",DEN,20,13,286,174,IQFOIL FEM.,European Championship 2022
2851,52,"ROBERTS, JENNIE",GBR,1Q,23,306,204,IQFOIL FEM.,European Championship 2022
2852,52,"ROBERTS, JENNIE",GBR,2Q,21,306,204,IQFOIL FEM.,European Championship 2022
2853,52,"ROBERTS, JENNIE",GBR,3Q,29,306,204,IQFOIL FEM.,European Championship 2022
2854,52,"ROBERTS, JENNIE",GBR,4Q,25,306,204,IQFOIL FEM.,European Championship 2022
2855,52,"ROBERTS, JENNIE",GBR,5Q,-32,306,204,IQFOIL FEM.,European Championship 2022
2856,52,"ROBERTS, JENNIE",GBR,6Q,25,306,204,IQFOIL FEM.,European Championship 2022
2857,52,"ROBERTS, JENNIE",GBR,7Q,25,306,204,IQFOIL FEM.,European Championship 2022
2858,52,"ROBERTS, JENNIE",GBR,8Q,-31,306,204,IQFOIL FEM.,European Championship 2022
2859,52,"ROBERTS, JENNIE",GBR,9F,2,306,204,IQFOIL FEM.,European Championship 2022
2860,52,"ROBERTS, JENNIE",GBR,10F,6,306,204,IQFOIL FEM.,European Championship 2022
2861,52,"ROBERTS, JENNIE",GBR,11F,3,306,204,IQFOIL FEM.,European Championship 2022
2862,52,"ROBERTS, JENNIE",GBR,12F,3,306,204,IQFOIL FEM.,European Championship 2022
2863,52,"ROBERTS, JENNIE",GBR,13F,5,306,204,IQFOIL FEM.,European Championship 2022
2864,52,"ROBERTS, JENNIE",GBR,14F,5,306,204,IQFOIL FEM.,European Championship 2022
2865,52,"ROBERTS, JENNIE",GBR,15F,-20,306,204,IQFOIL FEM.,European Championship 2022
2866,52,"ROBERTS, JENNIE",GBR,16F,17,306,204,IQFOIL FEM.,European Championship 2022
2867,52,"ROBERTS, JENNIE",GBR,17F,5,306,204,IQFOIL FEM.,European Championship 2022
2868,52,"ROBERTS, JENNIE",GBR,18F,3,306,204,IQFOIL FEM.,European Championship 2022
2869,52,"ROBERTS, JENNIE",GBR,19F,-19,306,204,IQFOIL FEM.,European Championship 2022
2870,52,"ROBERTS, JENNIE",GBR,20,7,306,204,IQFOIL FEM.,European Championship 2022
2872,53,"ROBINSON, NEEV",ISR,1Q,-33,347,215,IQFOIL FEM.,European Championship 2022
2873,53,"ROBINSON, NEEV",ISR,2Q,23,347,215,IQFOIL FEM.,European Championship 2022
2874,53,"ROBINSON, NEEV",ISR,3Q,15,347,215,IQFOIL FEM.,European Championship 2022
2875,53,"ROBINSON, NEEV",ISR,4Q,23,347,215,IQFOIL FEM.,European Championship 2022
2876,53,"ROBINSON, NEEV",ISR,5Q,22,347,215,IQFOIL FEM.,European Championship 2022
2877,53,"ROBINSON, NEEV",ISR,6Q,-25,347,215,IQFOIL FEM.,European Championship 2022
2878,53,"ROBINSON, NEEV",ISR,7Q,19,347,215,IQFOIL FEM.,European Championship 2022
2879,53,"ROBINSON, NEEV",ISR,8Q,21,347,215,IQFOIL FEM.,European Championship 2022
2880,53,"ROBINSON, NEEV",ISR,9F,12,347,215,IQFOIL FEM.,European Championship 2022
2881,53,"ROBINSON, NEEV",ISR,10F,4,347,215,IQFOIL FEM.,European Championship 2022
2882,53,"ROBINSON, NEEV",ISR,11F,10,347,215,IQFOIL FEM.,European Championship 2022
2883,53,"ROBINSON, NEEV",ISR,12F,10,347,215,IQFOIL FEM.,European Championship 2022
2884,53,"ROBINSON, NEEV",ISR,13F,11,347,215,IQFOIL FEM.,European Championship 2022
2885,53,"ROBINSON, NEEV",ISR,14F,-25,347,215,IQFOIL FEM.,European Championship 2022
2886,53,"ROBINSON, NEEV",ISR,15F,9,347,215,IQFOIL FEM.,European Championship 2022
2887,53,"ROBINSON, NEEV",ISR,16F,7,347,215,IQFOIL FEM.,European Championship 2022
2888,53,"ROBINSON, NEEV",ISR,17F,3,347,215,IQFOIL FEM.,European Championship 2022
2889,53,"ROBINSON, NEEV",ISR,18F,9,347,215,IQFOIL FEM.,European Championship 2022
2890,53,"ROBINSON, NEEV",ISR,19F,17,347,215,IQFOIL FEM.,European Championship 2022
2891,53,"ROBINSON, NEEV",ISR,20,BFD (49),347,215,IQFOIL FEM.,European Championship 2022
2893,54,"ENGELMANN, ALISA",GER,1Q,-41,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2894,54,"ENGELMANN, ALISA",GER,2Q,RDG 25.30,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2895,54,"ENGELMANN, ALISA",GER,3Q,17,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2896,54,"ENGELMANN, ALISA",GER,4Q,19,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2897,54,"ENGELMANN, ALISA",GER,5Q,-36,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2898,54,"ENGELMANN, ALISA",GER,6Q,30,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2899,54,"ENGELMANN, ALISA",GER,7Q,33,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2900,54,"ENGELMANN, ALISA",GER,8Q,18,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2901,54,"ENGELMANN, ALISA",GER,9F,3,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2902,54,"ENGELMANN, ALISA",GER,10F,14,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2903,54,"ENGELMANN, ALISA",GER,11F,5,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2904,54,"ENGELMANN, ALISA",GER,12F,5,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2905,54,"ENGELMANN, ALISA",GER,13F,9,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2906,54,"ENGELMANN, ALISA",GER,14F,13,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2907,54,"ENGELMANN, ALISA",GER,15F,-31,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2908,54,"ENGELMANN, ALISA",GER,16F,-19,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2909,54,"ENGELMANN, ALISA",GER,17F,1,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2910,54,"ENGELMANN, ALISA",GER,18F,7,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2911,54,"ENGELMANN, ALISA",GER,19F,13,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2912,54,"ENGELMANN, ALISA",GER,20,3,"342,3","215,3",IQFOIL FEM.,European Championship 2022
2914,55,"PUUSTA, INGRID",EST,1Q,21,386,221,IQFOIL FEM.,European Championship 2022
