Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Tina  MRAKJakob BOZIC ,,470,16,G,10,,118,96,European Championship 2022,2
,,Tina  MRAKJakob BOZIC ,,470,7,G,10,,118,96,European Championship 2022,3
,,Tina  MRAKJakob BOZIC ,,470,4,G,10,,118,96,European Championship 2022,4
,,Tina  MRAKJakob BOZIC ,,470,5,G,10,,118,96,European Championship 2022,5
,,Tina  MRAKJakob BOZIC ,,470,18,O,10,,118,96,European Championship 2022,6
,,Tina  MRAKJakob BOZIC ,,470,6,O,10,,118,96,European Championship 2022,7
,,Tina  MRAKJakob BOZIC ,,470,4,O,10,,118,96,European Championship 2022,8
,,Tina  MRAKJakob BOZIC ,,470,7,O,10,,118,96,European Championship 2022,9
,,Tina  MRAKJakob BOZIC ,,470,6,O,10,,118,96,European Championship 2022,10
,,Tina  MRAKJakob BOZIC ,,470,(22),O,10,,118,96,European Championship 2022,11
,,Tina  MRAKJakob BOZIC ,,470,12,Medal Race,10,,118,96,European Championship 2022,12
,,Simon DIESCHAnna MARKFORT ,,470,3,G,11,,109,88,European Championship 2022,1
,,Simon DIESCHAnna MARKFORT ,,470,3,G,11,,109,88,European Championship 2022,2
,,Simon DIESCHAnna MARKFORT ,,470,2,G,11,,109,88,European Championship 2022,3
,,Simon DIESCHAnna MARKFORT ,,470,1,G,11,,109,88,European Championship 2022,4
,,Simon DIESCHAnna MARKFORT ,,470,1,G,11,,109,88,European Championship 2022,5
,,Simon DIESCHAnna MARKFORT ,,470,(21),O,11,,109,88,European Championship 2022,6
,,Simon DIESCHAnna MARKFORT ,,470,16,O,11,,109,88,European Championship 2022,7
,,Simon DIESCHAnna MARKFORT ,,470,12,O,11,,109,88,European Championship 2022,8
,,Simon DIESCHAnna MARKFORT ,,470,18,O,11,,109,88,European Championship 2022,9
,,Simon DIESCHAnna MARKFORT ,,470,12,O,11,,109,88,European Championship 2022,10
,,Simon DIESCHAnna MARKFORT ,,470,20,O,11,,109,88,European Championship 2022,11
,,Yves MERMODMaja SIEGENTHALER ,,470,6,G,12,,117,90,European Championship 2022,1
,,Yves MERMODMaja SIEGENTHALER ,,470,5,G,12,,117,90,European Championship 2022,2
,,Yves MERMODMaja SIEGENTHALER ,,470,11,G,12,,117,90,European Championship 2022,3
,,Yves MERMODMaja SIEGENTHALER ,,470,UFD(27),G,12,,117,90,European Championship 2022,4
,,Yves MERMODMaja SIEGENTHALER ,,470,14,G,12,,117,90,European Championship 2022,5
,,Yves MERMODMaja SIEGENTHALER ,,470,8,O,12,,117,90,European Championship 2022,6
,,Yves MERMODMaja SIEGENTHALER ,,470,2,O,12,,117,90,European Championship 2022,7
,,Yves MERMODMaja SIEGENTHALER ,,470,5,O,12,,117,90,European Championship 2022,8
,,Yves MERMODMaja SIEGENTHALER ,,470,22,O,12,,117,90,European Championship 2022,9
,,Yves MERMODMaja SIEGENTHALER ,,470,2,O,12,,117,90,European Championship 2022,10
,,Yves MERMODMaja SIEGENTHALER ,,470,15,O,12,,117,90,European Championship 2022,11
,,Louisa NORDSTROMTrevor BORNARTH ,,470,14,G,13,,112,94,European Championship 2022,1
,,Louisa NORDSTROMTrevor BORNARTH ,,470,8,G,13,,112,94,European Championship 2022,2
,,Louisa NORDSTROMTrevor BORNARTH ,,470,12,G,13,,112,94,European Championship 2022,3
,,Louisa NORDSTROMTrevor BORNARTH ,,470,9,G,13,,112,94,European Championship 2022,4
,,Louisa NORDSTROMTrevor BORNARTH ,,470,12,G,13,,112,94,European Championship 2022,5
,,Louisa NORDSTROMTrevor BORNARTH ,,470,2,O,13,,112,94,European Championship 2022,6
,,Louisa NORDSTROMTrevor BORNARTH ,,470,9,O,13,,112,94,European Championship 2022,7
,,Louisa NORDSTROMTrevor BORNARTH ,,470,9,O,13,,112,94,European Championship 2022,8
,,Louisa NORDSTROMTrevor BORNARTH ,,470,15,O,13,,112,94,European Championship 2022,9
,,Louisa NORDSTROMTrevor BORNARTH ,,470,(18),O,13,,112,94,European Championship 2022,10
,,Louisa NORDSTROMTrevor BORNARTH ,,470,4,O,13,,112,94,European Championship 2022,11
,,Daichi TAKAYAMAFuyuka MORITA ,,470,15,G,14,,123,96,European Championship 2022,1
