Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Jacopo Renna,4,IQFOIL Masc,11.0,O,56,,378.0,277.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Rytis Jasiunas,4,IQFOIL Masc,19.0,O,57,,367.0,279.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
James Hatcher,4,IQFOIL Masc,1.0,O,58,,363.0,281.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Benoat Merceur,4,IQFOIL Masc,(37.0 BFDs),O,59,,379.0,281.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Luka Mratovic,4,IQFOIL Masc,9.0,O,60,,369.0,288.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Fabian Wolf,4,IQFOIL Masc,9.0,O,61,,366.0,291.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Antonino Cangemi,4,IQFOIL Masc,(37.0 DNCs),O,62,,396.0,297.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Hidde Van der Meer,4,IQFOIL Masc,(21.0),O,63,,386.0,300.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Dominik Lewinski,4,IQFOIL Masc,9.0,O,64,,406.0,318.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Ofek Elimelech,4,IQFOIL Masc,(37.0 BFDs),O,65,,435.0,326.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Kensei Ikeda,4,IQFOIL Masc,7.0,O,66,,422.0,336.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
JOSE LUIS BORONAT SUAY,4,IQFOIL Masc,9.0,O,67,,445.0,341.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Onur Cavit Biriz,4,IQFOIL Masc,(19.0),O,68,,438.0,345.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Alexis Mathis,4,IQFOIL Masc,15.0,O,69,,442.0,349.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
FERNANDO LAMADRID TRUEBA,4,IQFOIL Masc,13.0,O,70,,464.0,362.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Yoav Cohen,4,IQFOIL Masc,5.0,O,71,,467.0,375.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
ALEXANDROS KALPOGIANNAKIS,4,IQFOIL Masc,9.0,O,72,,487.0,388.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Daiya Kuramochi,4,IQFOIL Masc,13.0,O,73,,492.0,390.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
DÄvis Mazais,4,IQFOIL Masc,9.0,O,74,,497.0,395.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Huig Jan Tak,4,IQFOIL Masc,1.0,O,1,,35.0,20.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Nicolas Goyard,4,IQFOIL Masc,1.0,O,2,,79.0,28.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
luuc van opzeeland,4,IQFOIL Masc,(27.0),O,3,,69.0,32.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Louis Giard,4,IQFOIL Masc,3.0,O,4,,70.0,40.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Tom Reuveny,4,IQFOIL Masc,1.0,O,5,,109.0,40.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Mateus Isaac,4,IQFOIL Masc,3.0,O,6,,87.0,44.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Titouan Le Bosq,4,IQFOIL Masc,(3.0),O,7,,76.0,54.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Sills Samuel,4,IQFOIL Masc,11.0,O,8,,102.0,61.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Sebastian Koerdel,4,IQFOIL Masc,1.0,O,9,,101.0,64.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Finn Hawkins,4,IQFOIL Masc,1.0,O,10,,111.0,70.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Tom ARNOUX,4,IQFOIL Masc,5.0,O,11,,119.0,74.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Pierre Le coq,4,IQFOIL Masc,(37.0 DNCs),O,12,,141.6,78.6,European Championship 2021 - Gold Fleet & Medal Race,Q3
Romain Ghio,4,IQFOIL Masc,5.0,O,13,,130.0,80.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
nicola renna,4,IQFOIL Masc,3.0,O,14,,149.0,83.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Thomas Goyard,4,IQFOIL Masc,(19.0),O,15,,133.0,85.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Pawel Tarnowski,4,IQFOIL Masc,(13.0),O,16,,151.0,100.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
MICHAL POLAK,4,IQFOIL Masc,7.0,O,17,,164.0,104.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Andy Browm,4,IQFOIL Masc,1.0,O,18,,208.0,117.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Amado Vrieswijk,4,IQFOIL Masc,13.0,O,19,,223.0,121.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Vardimon Tomer,4,IQFOIL Masc,(11.0),O,20,,172.0,125.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
yoav omer,4,IQFOIL Masc,7.0,O,21,,192.0,127.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Rutkowski Maciek,4,IQFOIL Masc,(37.0 DNCs),O,22,,217.0,129.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Tomas Vieito Cobian,4,IQFOIL Masc,5.0,O,23,,198.0,135.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Oel Pouliquen,4,IQFOIL Masc,3.0,O,24,,192.0,136.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
fabien Pianazza,4,IQFOIL Masc,1.0,O,25,,190.0,141.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Joost Vink,4,IQFOIL Masc,(23.0),O,26,,225.0,152.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Luca DI TOMASSI,4,IQFOIL Masc,5.0,O,27,,217.0,157.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Matthew Barton,4,IQFOIL Masc,1.0,O,28,,253.0,160.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Luc Schmitz,4,IQFOIL Masc,9.0,O,29,,229.0,172.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Yun Pouliquen,4,IQFOIL Masc,(37.0 DNCs),O,30,,255.0,173.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Max Castelein,4,IQFOIL Masc,9.0,O,31,,261.0,176.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Roi Hillel,4,IQFOIL Masc,(15.0),O,32,,251.0,176.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
BERNAT TOMĂS,4,IQFOIL Masc,9.0,O,33,,261.0,177.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Alexandre Cousin,4,IQFOIL Masc,7.0,O,34,,249.0,179.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Daniele Benedetti,4,IQFOIL Masc,13.0,O,35,,257.0,181.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Louis Pignolet,4,IQFOIL Masc,3.0,O,36,,261.0,181.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Furmanski Radoslaw,4,IQFOIL Masc,3.0,O,37,,248.0,185.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Steven Van Broeckhoven,4,IQFOIL Masc,7.0,O,38,,275.0,194.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Mathurin Jolivet,4,IQFOIL Masc,9.0,O,39,,307.0,195.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Tom Squires,4,IQFOIL Masc,7.0,O,40,,313.0,201.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Bloodworth Henry,4,IQFOIL Masc,(37.0 DNCs),O,41,,306.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Sebastian Kornum,4,IQFOIL Masc,11.0,O,42,,310.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Benjamin TILLIER,4,IQFOIL Masc,9.0,O,43,,312.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Kamil Manowiecki,4,IQFOIL Masc,5.0,O,44,,281.0,221.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
ĂNGEL GRANDA ROQUE,4,IQFOIL Masc,5.0,O,45,,305.0,223.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Baz Bel,4,IQFOIL Masc,9.0,O,46,,328.0,223.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Daniel Basik tashtash,4,IQFOIL Masc,11.0,O,47,,317.0,239.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Thomas Broucke,4,IQFOIL Masc,(37.0 DNCs),O,48,,332.0,242.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
eyal zror,4,IQFOIL Masc,5.0,O,49,,337.0,248.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
LEONIDAS TSORTANIDIS,4,IQFOIL Masc,13.0,O,50,,325.0,250.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Sil Hoekstra,4,IQFOIL Masc,3.0,O,51,,343.0,251.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Joan Carles Cardona Bocarando,4,IQFOIL Masc,7.0,O,52,,359.0,260.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Mads Jepsen,4,IQFOIL Masc,15.0,O,53,,343.0,265.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
Jérome Pasquette,4,IQFOIL Masc,11.0,O,54,,372.0,266.0,European Championship 2021 - Gold Fleet & Medal Race,Q3
