Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,(24),O,9,,124,100,European Championship 2023,6F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,18,O,9,,124,100,European Championship 2023,7F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,8,O,9,,124,100,European Championship 2023,8F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,8,O,9,,124,100,European Championship 2023,9F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,2,O,9,,124,100,European Championship 2023,10F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,6,O,9,,124,100,European Championship 2023,11F
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,6,Medal Race,9,,124,100,European Championship 2023,MR
,,Nitai  HASSON Noa LASRY ,,470,(17),G,10,,124,107,European Championship 2023,1Q
,,Nitai  HASSON Noa LASRY ,,470,5,G,10,,124,107,European Championship 2023,2Q
,,Nitai  HASSON Noa LASRY ,,470,12,G,10,,124,107,European Championship 2023,3Q
,,Nitai  HASSON Noa LASRY ,,470,5,G,10,,124,107,European Championship 2023,4Q
,,Nitai  HASSON Noa LASRY ,,470,3,G,10,,124,107,European Championship 2023,5Q
,,Nitai  HASSON Noa LASRY ,,470,12,O,10,,124,107,European Championship 2023,6F
,,Nitai  HASSON Noa LASRY ,,470,12,O,10,,124,107,European Championship 2023,7F
,,Nitai  HASSON Noa LASRY ,,470,14,O,10,,124,107,European Championship 2023,8F
,,Nitai  HASSON Noa LASRY ,,470,16,O,10,,124,107,European Championship 2023,9F
,,Nitai  HASSON Noa LASRY ,,470,3,O,10,,124,107,European Championship 2023,10F
,,Nitai  HASSON Noa LASRY ,,470,5,O,10,,124,107,European Championship 2023,11F
,,Nitai  HASSON Noa LASRY ,,470,20,Medal Race,10,,124,107,European Championship 2023,MR
,,Theresa LÖFFLERChristopher HOERR ,,470,1,G,11,,120,97,European Championship 2023,1Q
,,Theresa LÖFFLERChristopher HOERR ,,470,1,G,11,,120,97,European Championship 2023,2Q
,,Theresa LÖFFLERChristopher HOERR ,,470,18,G,11,,120,97,European Championship 2023,3Q
,,Theresa LÖFFLERChristopher HOERR ,,470,15,G,11,,120,97,European Championship 2023,4Q
,,Theresa LÖFFLERChristopher HOERR ,,470,6,G,11,,120,97,European Championship 2023,5Q
,,Theresa LÖFFLERChristopher HOERR ,,470,10,O,11,,120,97,European Championship 2023,6F
,,Theresa LÖFFLERChristopher HOERR ,,470,7,O,11,,120,97,European Championship 2023,7F
,,Theresa LÖFFLERChristopher HOERR ,,470,(23),O,11,,120,97,European Championship 2023,8F
,,Theresa LÖFFLERChristopher HOERR ,,470,6,O,11,,120,97,European Championship 2023,9F
,,Theresa LÖFFLERChristopher HOERR ,,470,17,O,11,,120,97,European Championship 2023,10F
,,Theresa LÖFFLERChristopher HOERR ,,470,16,O,11,,120,97,European Championship 2023,11F
,,Diogo COSTACarolina JOÃO ,,470,3,G,12,,142,108,European Championship 2023,1Q
,,Diogo COSTACarolina JOÃO ,,470,6,G,12,,142,108,European Championship 2023,2Q
,,Diogo COSTACarolina JOÃO ,,470,10,G,12,,142,108,European Championship 2023,3Q
,,Diogo COSTACarolina JOÃO ,,470,10,G,12,,142,108,European Championship 2023,4Q
,,Diogo COSTACarolina JOÃO ,,470,3,G,12,,142,108,European Championship 2023,5Q
,,Diogo COSTACarolina JOÃO ,,470,17,O,12,,142,108,European Championship 2023,6F
,,Diogo COSTACarolina JOÃO ,,470,5,O,12,,142,108,European Championship 2023,7F
,,Diogo COSTACarolina JOÃO ,,470,DSQ(34),O,12,,142,108,European Championship 2023,8F
,,Diogo COSTACarolina JOÃO ,,470,18,O,12,,142,108,European Championship 2023,9F
,,Diogo COSTACarolina JOÃO ,,470,13,O,12,,142,108,European Championship 2023,10F
,,Diogo COSTACarolina JOÃO ,,470,23,O,12,,142,108,European Championship 2023,11F
,,Nia JERWOODConor NICHOLAS ,,470,18,G,13,,130,110,European Championship 2023,1Q
,,Nia JERWOODConor NICHOLAS ,,470,19,G,13,,130,110,European Championship 2023,2Q
,,Nia JERWOODConor NICHOLAS ,,470,7,G,13,,130,110,European Championship 2023,3Q
,,Nia JERWOODConor NICHOLAS ,,470,1,G,13,,130,110,European Championship 2023,4Q
,,Nia JERWOODConor NICHOLAS ,,470,9,G,13,,130,110,European Championship 2023,5Q
,,Nia JERWOODConor NICHOLAS ,,470,14,O,13,,130,110,European Championship 2023,6F
,,Nia JERWOODConor NICHOLAS ,,470,19,O,13,,130,110,European Championship 2023,7F
,,Nia JERWOODConor NICHOLAS ,,470,9,O,13,,130,110,European Championship 2023,8F
,,Nia JERWOODConor NICHOLAS ,,470,4,O,13,,130,110,European Championship 2023,9F
,,Nia JERWOODConor NICHOLAS ,,470,10,O,13,,130,110,European Championship 2023,10F
,,Nia JERWOODConor NICHOLAS ,,470,(20),O,13,,130,110,European Championship 2023,11F
,,Elena BERTABruno FESTO ,,470,9,G,14,,143,119,European Championship 2023,1Q
,,Elena BERTABruno FESTO ,,470,15,G,14,,143,119,European Championship 2023,2Q
,,Elena BERTABruno FESTO ,,470,4,G,14,,143,119,European Championship 2023,3Q
,,Elena BERTABruno FESTO ,,470,6,G,14,,143,119,European Championship 2023,4Q
,,Elena BERTABruno FESTO ,,470,5,G,14,,143,119,European Championship 2023,5Q
,,Elena BERTABruno FESTO ,,470,19,O,14,,143,119,European Championship 2023,6F
,,Elena BERTABruno FESTO ,,470,17,O,14,,143,119,European Championship 2023,7F
,,Elena BERTABruno FESTO ,,470,11,O,14,,143,119,European Championship 2023,8F
,,Elena BERTABruno FESTO ,,470,(24),O,14,,143,119,European Championship 2023,9F
,,Elena BERTABruno FESTO ,,470,23,O,14,,143,119,European Championship 2023,10F
,,Elena BERTABruno FESTO ,,470,10,O,14,,143,119,European Championship 2023,11F
,,Malte WINKELAnastasiya WINKEL ,,470,14,G,15,,155,121,European Championship 2023,1Q
,,Malte WINKELAnastasiya WINKEL ,,470,12,G,15,,155,121,European Championship 2023,2Q
,,Malte WINKELAnastasiya WINKEL ,,470,7,G,15,,155,121,European Championship 2023,3Q
,,Malte WINKELAnastasiya WINKEL ,,470,DNC(34),G,15,,155,121,European Championship 2023,4Q
,,Malte WINKELAnastasiya WINKEL ,,470,12,G,15,,155,121,European Championship 2023,5Q
,,Malte WINKELAnastasiya WINKEL ,,470,7,O,15,,155,121,European Championship 2023,6F
,,Malte WINKELAnastasiya WINKEL ,,470,11,O,15,,155,121,European Championship 2023,7F
,,Malte WINKELAnastasiya WINKEL ,,470,19,O,15,,155,121,European Championship 2023,8F
,,Malte WINKELAnastasiya WINKEL ,,470,15,O,15,,155,121,European Championship 2023,9F
,,Malte WINKELAnastasiya WINKEL ,,470,11,O,15,,155,121,European Championship 2023,10F
,,Malte WINKELAnastasiya WINKEL ,,470,13,O,15,,155,121,European Championship 2023,11F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,8,G,16,,159,125,European Championship 2023,1Q
,,Luise WANSERPhilipp  AUTENRIETH ,,470,DSQ(34),G,16,,159,125,European Championship 2023,2Q
,,Luise WANSERPhilipp  AUTENRIETH ,,470,5,G,16,,159,125,European Championship 2023,3Q
,,Luise WANSERPhilipp  AUTENRIETH ,,470,8,G,16,,159,125,European Championship 2023,4Q
,,Luise WANSERPhilipp  AUTENRIETH ,,470,9,G,16,,159,125,European Championship 2023,5Q
,,Luise WANSERPhilipp  AUTENRIETH ,,470,6,O,16,,159,125,European Championship 2023,6F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,28,O,16,,159,125,European Championship 2023,7F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,12,O,16,,159,125,European Championship 2023,8F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,7,O,16,,159,125,European Championship 2023,9F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,BFD34,O,16,,159,125,European Championship 2023,10F
,,Luise WANSERPhilipp  AUTENRIETH ,,470,8,O,16,,159,125,European Championship 2023,11F
,,Yves MERMODMaja SIEGENTHALER ,,470,10,G,17,,161,131,European Championship 2023,1Q
,,Yves MERMODMaja SIEGENTHALER ,,470,11,G,17,,161,131,European Championship 2023,2Q
,,Yves MERMODMaja SIEGENTHALER ,,470,2,G,17,,161,131,European Championship 2023,3Q
,,Yves MERMODMaja SIEGENTHALER ,,470,14,G,17,,161,131,European Championship 2023,4Q
,,Yves MERMODMaja SIEGENTHALER ,,470,4,G,17,,161,131,European Championship 2023,5Q
,,Yves MERMODMaja SIEGENTHALER ,,470,25,O,17,,161,131,European Championship 2023,6F
,,Yves MERMODMaja SIEGENTHALER ,,470,6,O,17,,161,131,European Championship 2023,7F
,,Yves MERMODMaja SIEGENTHALER ,,470,(30),O,17,,161,131,European Championship 2023,8F
,,Yves MERMODMaja SIEGENTHALER ,,470,22,O,17,,161,131,European Championship 2023,9F
,,Yves MERMODMaja SIEGENTHALER ,,470,20,O,17,,161,131,European Championship 2023,10F
,,Yves MERMODMaja SIEGENTHALER ,,470,17,O,17,,161,131,European Championship 2023,11F
,,Theres DAHNKEMatti CIPRA ,,470,18,G,18,,166,132,European Championship 2023,1Q
,,Theres DAHNKEMatti CIPRA ,,470,3,G,18,,166,132,European Championship 2023,2Q
,,Theres DAHNKEMatti CIPRA ,,470,8,G,18,,166,132,European Championship 2023,3Q
,,Theres DAHNKEMatti CIPRA ,,470,2,G,18,,166,132,European Championship 2023,4Q
,,Theres DAHNKEMatti CIPRA ,,470,8,G,18,,166,132,European Championship 2023,5Q
,,Theres DAHNKEMatti CIPRA ,,470,4,O,18,,166,132,European Championship 2023,6F
,,Theres DAHNKEMatti CIPRA ,,470,DNC34,O,18,,166,132,European Championship 2023,7F
,,Theres DAHNKEMatti CIPRA ,,470,21,O,18,,166,132,European Championship 2023,8F
,,Theres DAHNKEMatti CIPRA ,,470,DSQ(34),O,18,,166,132,European Championship 2023,9F
,,Theres DAHNKEMatti CIPRA ,,470,22,O,18,,166,132,European Championship 2023,10F
,,Theres DAHNKEMatti CIPRA ,,470,12,O,18,,166,132,European Championship 2023,11F
,,Matisse PACAUDLucie DE GENNES ,,470,4,G,19,,153,132,European Championship 2023,1Q
,,Matisse PACAUDLucie DE GENNES ,,470,20,G,19,,153,132,European Championship 2023,2Q
,,Matisse PACAUDLucie DE GENNES ,,470,13,G,19,,153,132,European Championship 2023,3Q
,,Matisse PACAUDLucie DE GENNES ,,470,2,G,19,,153,132,European Championship 2023,4Q
,,Matisse PACAUDLucie DE GENNES ,,470,16,G,19,,153,132,European Championship 2023,5Q
,,Matisse PACAUDLucie DE GENNES ,,470,16,O,19,,153,132,European Championship 2023,6F
,,Matisse PACAUDLucie DE GENNES ,,470,21,O,19,,153,132,European Championship 2023,7F
,,Matisse PACAUDLucie DE GENNES ,,470,3,O,19,,153,132,European Championship 2023,8F
,,Matisse PACAUDLucie DE GENNES ,,470,19,O,19,,153,132,European Championship 2023,9F
,,Matisse PACAUDLucie DE GENNES ,,470,18,O,19,,153,132,European Championship 2023,10F
,,Matisse PACAUDLucie DE GENNES ,,470,(21),O,19,,153,132,European Championship 2023,11F
,,Martin WRIGLEYBettine HARRIS ,,470,11,G,20,,176,149,European Championship 2023,1Q
,,Martin WRIGLEYBettine HARRIS ,,470,(27),G,20,,176,149,European Championship 2023,2Q
,,Martin WRIGLEYBettine HARRIS ,,470,20,G,20,,176,149,European Championship 2023,3Q
,,Martin WRIGLEYBettine HARRIS ,,470,3,G,20,,176,149,European Championship 2023,4Q
,,Martin WRIGLEYBettine HARRIS ,,470,16,G,20,,176,149,European Championship 2023,5Q
,,Martin WRIGLEYBettine HARRIS ,,470,15,O,20,,176,149,European Championship 2023,6F
,,Martin WRIGLEYBettine HARRIS ,,470,16,O,20,,176,149,European Championship 2023,7F
,,Martin WRIGLEYBettine HARRIS ,,470,25,O,20,,176,149,European Championship 2023,8F
