Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,CNCASCAIS,,Ilca 6,3,O,9,,140,104,Semaine Olympique Francaise De Voile 2023,8
,,CNCASCAIS,,Ilca 6,5,O,9,,140,104,Semaine Olympique Francaise De Voile 2023,9
,,CNCASCAIS,,Ilca 6,28,O,9,,140,104,Semaine Olympique Francaise De Voile 2023,10
,,CNCASCAIS,,Ilca 6,16,Medal Race,9,,140,104,Semaine Olympique Francaise De Voile 2023,11
,,VSaW,,Ilca 6,18,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,1
,,VSaW,,Ilca 6,19,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,2
,,VSaW,,Ilca 6,18,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,3
,,VSaW,,Ilca 6,1,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,4
,,VSaW,,Ilca 6,3,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,5
,,VSaW,,Ilca 6,17,G,10,,145,115,Semaine Olympique Francaise De Voile 2023,6
,,VSaW,,Ilca 6,12,O,10,,145,115,Semaine Olympique Francaise De Voile 2023,7
,,VSaW,,Ilca 6,(30),O,10,,145,115,Semaine Olympique Francaise De Voile 2023,8
,,VSaW,,Ilca 6,11,O,10,,145,115,Semaine Olympique Francaise De Voile 2023,9
,,VSaW,,Ilca 6,2,O,10,,145,115,Semaine Olympique Francaise De Voile 2023,10
,,VSaW,,Ilca 6,14,Medal Race,10,,145,115,Semaine Olympique Francaise De Voile 2023,11
,,,,Ilca 6,2,G,11,,156,108,Semaine Olympique Francaise De Voile 2023,1
,,,,Ilca 6,4,G,11,,156,108,Semaine Olympique Francaise De Voile 2023,2
,,,,Ilca 6,UFD(48),G,11,,156,108,Semaine Olympique Francaise De Voile 2023,3
,,,,Ilca 6,13,G,11,,156,108,Semaine Olympique Francaise De Voile 2023,4
,,,,Ilca 6,1,G,11,,156,108,Semaine Olympique Francaise De Voile 2023,5
,,,,Ilca 6,21,G,11,,156,108,Semaine Olympique Francaise De Voile 2023,6
,,,,Ilca 6,16,O,11,,156,108,Semaine Olympique Francaise De Voile 2023,7
,,,,Ilca 6,18,O,11,,156,108,Semaine Olympique Francaise De Voile 2023,8
,,,,Ilca 6,12,O,11,,156,108,Semaine Olympique Francaise De Voile 2023,9
,,,,Ilca 6,21,O,11,,156,108,Semaine Olympique Francaise De Voile 2023,10
,,,,Ilca 6,9,G,12,,144,111,Semaine Olympique Francaise De Voile 2023,1
,,,,Ilca 6,3,G,12,,144,111,Semaine Olympique Francaise De Voile 2023,2
,,,,Ilca 6,4,G,12,,144,111,Semaine Olympique Francaise De Voile 2023,3
,,,,Ilca 6,(33),G,12,,144,111,Semaine Olympique Francaise De Voile 2023,4
,,,,Ilca 6,15,G,12,,144,111,Semaine Olympique Francaise De Voile 2023,5
,,,,Ilca 6,31,G,12,,144,111,Semaine Olympique Francaise De Voile 2023,6
,,,,Ilca 6,15,O,12,,144,111,Semaine Olympique Francaise De Voile 2023,7
,,,,Ilca 6,14,O,12,,144,111,Semaine Olympique Francaise De Voile 2023,8
,,,,Ilca 6,7,O,12,,144,111,Semaine Olympique Francaise De Voile 2023,9
,,,,Ilca 6,13,O,12,,144,111,Semaine Olympique Francaise De Voile 2023,10
,,fenerbahce dogus yelken,,Ilca 6,12,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,1
,,fenerbahce dogus yelken,,Ilca 6,11,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,2
,,fenerbahce dogus yelken,,Ilca 6,11,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,3
,,fenerbahce dogus yelken,,Ilca 6,16,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,4
,,fenerbahce dogus yelken,,Ilca 6,4,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,5
,,fenerbahce dogus yelken,,Ilca 6,6,G,13,,152,112,Semaine Olympique Francaise De Voile 2023,6
,,fenerbahce dogus yelken,,Ilca 6,9,O,13,,152,112,Semaine Olympique Francaise De Voile 2023,7
,,fenerbahce dogus yelken,,Ilca 6,17,O,13,,152,112,Semaine Olympique Francaise De Voile 2023,8
,,fenerbahce dogus yelken,,Ilca 6,26,O,13,,152,112,Semaine Olympique Francaise De Voile 2023,9
,,fenerbahce dogus yelken,,Ilca 6,(40),O,13,,152,112,Semaine Olympique Francaise De Voile 2023,10
,,Aldeburgh Yacht Club,,Ilca 6,7,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,1
,,Aldeburgh Yacht Club,,Ilca 6,1,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,2
,,Aldeburgh Yacht Club,,Ilca 6,30,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,3
,,Aldeburgh Yacht Club,,Ilca 6,6,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,4
,,Aldeburgh Yacht Club,,Ilca 6,23,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,5
,,Aldeburgh Yacht Club,,Ilca 6,15,G,14,,160,127,Semaine Olympique Francaise De Voile 2023,6
,,Aldeburgh Yacht Club,,Ilca 6,10,O,14,,160,127,Semaine Olympique Francaise De Voile 2023,7
,,Aldeburgh Yacht Club,,Ilca 6,(33),O,14,,160,127,Semaine Olympique Francaise De Voile 2023,8
,,Aldeburgh Yacht Club,,Ilca 6,24,O,14,,160,127,Semaine Olympique Francaise De Voile 2023,9
,,Aldeburgh Yacht Club,,Ilca 6,11,O,14,,160,127,Semaine Olympique Francaise De Voile 2023,10
