Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,Paul Labordère,,Formula Kite Masc.,14,aa,44,,131.0,80.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,jean romain morel,,Formula Kite Masc.,36,aa,74,,180.0,119.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Cédric Baker,,Formula Kite Masc.,16,aa,71,,153.0,108.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Anil Garnier,,Formula Kite Masc.,18,aa,53,,143.0,101.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Roderick Pijls,,Formula Kite Masc.,9,aa,78,,197.0,133.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Sarp Can  Bilgili,,Formula Kite Masc.,24,aa,76,,187.0,127.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Denis Taradin,,Formula Kite Masc.,8,aa,12,,195.0,126.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Jan Koszowski,,Formula Kite Masc.,22,aa,47,,136.0,87.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Malo QUERNEC,,Formula Kite Masc.,16,aa,49,,153.0,90.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Po Chak Leung,,Formula Kite Masc.,26,aa,89,,223.0,155.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Sven van de Kamp,,Formula Kite Masc.,15,aa,35,,87.0,56.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Tiger Tyson,,Formula Kite Masc.,6,aa,31,,85.0,42.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Alexander Ehlen,,Formula Kite Masc.,9,aa,6,,160.0,93.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,VASILEIOS LIVAS,,Formula Kite Masc.,19,aa,80,,202.0,138.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Kameron Alexandros Maramenidis,,Formula Kite Masc.,21,aa,22,,294.0,210.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Dvir Azulay,,Formula Kite Masc.,4,aa,32,,91.0,43.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Deury Corniel,,Formula Kite Masc.,31,aa,55,,171.0,108.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,nuo yang,,Formula Kite Masc.,1,aa,60,,120.0,67.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Lucas Pes Fonseca,,Formula Kite Masc.,15,aa,23,,290.0,216.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Guy Bridge,,Formula Kite Masc.,27,aa,19,,257.0,196.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Toni Vodisek,,Formula Kite Masc.,5,aa,15,,219.0,143.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Jan Marciniak,,Formula Kite Masc.,22,aa,17,,264.0,192.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,JIANGANG WU WU,,Formula Kite Masc.,17,aa,40,,112.0,73.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Titouan CHINOT,,Formula Kite Masc.,17,aa,69,,164.0,107.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Noah Runciman,,Formula Kite Masc.,31,aa,57,,188.0,124.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Valentin Bontus,,Formula Kite Masc.,23,aa,14,,215.0,139.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Haoran Zhang,,Formula Kite Masc.,26,aa,25,,318.0,234.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Yael Paz,,Formula Kite Masc.,4,aa,59,,103.0,62.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Cheng Zheng,,Formula Kite Masc.,36,aa,79,,193.0,133.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Martin Dolenc,,Formula Kite Masc.,19,aa,11,,157.0,111.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Zohar Haruvi,,Formula Kite Masc.,25,aa,27,,309.0,242.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Giorgio Caiozzi,,Formula Kite Masc.,36,aa,91,,268.0,200.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Anton Pariente,,Formula Kite Masc.,22,aa,83,,209.0,141.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Maximilian Maeder,,Formula Kite Masc.,1,aa,2,,84.0,42.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Gian Andrea Stragiotti,,Formula Kite Masc.,12,aa,41,,124.0,75.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Mario Calbucci,,Formula Kite Masc.,17,aa,18,,262.0,196.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Bruce Kessler,,Formula Kite Masc.,13,aa,24,,283.0,217.0,Semaine Olympique Francaise De Voile 2023,8F,0
