Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,WESTERLIND/ARONSSON,,49er,25.0,G,71,,299.0,270.0,World Championship 2023,Race 5 Red
,,JONES/BARNES,,49er,14.0,G,44,,229.0,207.0,World Championship 2023,Race 5 Red
,,BELAUSTEGUIGOITIA/BELAUSTEGUIGOITIA,,49er,18.0,G,54,,306.0,276.0,World Championship 2023,Race 5 Red
,,COLLEY/CONNOR,,49er,9.0,G,30,,166.0,136.0,World Championship 2023,Race 5 Red
,,MARSANS BALCELLS/RUIZ IBANEZ,,49er,29.0,G,68,,290.0,260.0,World Championship 2023,Race 5 Red
,,BURTON/PAUL,,49er,19.0,G,21,,185.0,156.0,World Championship 2023,Race 5 Red
,,WEN/LIU,,49er,10.0,G,26,,136.0,118.0,World Championship 2023,Race 5 Red
,,D'ORTOLI/DELPECH,,49er,8.0,G,28,,157.0,127.0,World Championship 2023,Race 5 Red
,,STINGELE/SCHEEL,,49er,3.0,G,17,,161.0,138.0,World Championship 2023,Race 5 Red
,,SADE/REUVENY,,49er,17.0,G,63,,279.0,249.0,World Championship 2023,Race 5 Red
,,RASK/PRECHT JENSEN,,49er,5.0,G,11,,142.0,115.0,World Championship 2023,Race 5 Red
,,SLOTH/CHRISTOFFERSEN,,49er,21.0,G,62,,277.0,247.0,World Championship 2023,Race 5 Red
,,BUKSAK/WIERZBICKI,,49er,11.0,G,10,,132.0,116.0,World Championship 2023,Race 5 Red
,,FISCHER/JAUVIN,,49er,1.0,G,22,,186.0,159.0,World Championship 2023,Race 5 Red
,,ABU/WIRTHEIM,,49er,23.0,G,67,,289.0,259.0,World Championship 2023,Race 5 Red
,,SCHNEITER/de PLANTA,,49er,7.0,G,2,,116.0,91.0,World Championship 2023,Race 5 Red
,,PRZYBYTEK/PIASECKI,,49er,4.0,G,7,,132.0,108.0,World Championship 2023,Race 5 Red
,,GANZEVLES/GAST,,49er,24.0,G,65,,279.0,252.0,World Championship 2023,Race 5 Red
,,DUNNING-BECK/GUNN,,49er,2.0,G,23,,188.0,159.0,World Championship 2023,Race 5 Red
,,GRUMMETT/JONES,,49er,22.0,G,51,,259.0,233.0,World Championship 2023,Race 5 Red
,,ROBINS/HUGHES,,49er,16.0,G,48,,247.5,218.5,World Championship 2023,Race 5 Red
,,BACON/ROCHFORD,,49er,15.0,G,81,,364.0,334.0,World Championship 2023,Race 5 Red
,,WEN/LIU,,49er,11.0,G,26,,136.0,118.0,World Championship 2023,Race 1 Blue
,,CRIVELLI VISCONTI/CALABRO',,49er,14.0,G,18,,169.0,146.0,World Championship 2023,Race 1 Blue
,,BILDSTEIN/HUSSL,,49er,8.0,G,12,,143.0,123.0,World Championship 2023,Race 1 Blue
,,GANZEVLES/GAST,,49er,27.0,G,65,,279.0,252.0,World Championship 2023,Race 1 Blue
,,RUAL/AMOROS,,49er,10.0,G,20,,179.0,153.0,World Championship 2023,Race 1 Blue
,,JONES/BARNES,,49er,5.0,G,44,,229.0,207.0,World Championship 2023,Race 1 Blue
,,WELLS/VENNIS-OZANNE,,49er,9.0,G,36,,204.0,176.0,World Championship 2023,Race 1 Blue
,,KOH/TAN,,49er,29.0,G,73,,300.0,271.0,World Championship 2023,Race 1 Blue
,,FURUYA/TAKAYANAGI,,49er,6.0,G,46,,242.0,212.0,World Championship 2023,Race 1 Blue
,,FISCHER/PEQUIN,,49er,17.0,G,13,,156.0,127.0,World Championship 2023,Race 1 Blue
,,SOFFIATTI GRAEL/SILVA SIMOES,,49er,24.0,G,56,,203.0,174.0,World Championship 2023,Race 1 Blue
,,ROBINS/HUGHES,,49er,2.0,G,48,,247.5,218.5,World Championship 2023,Race 1 Blue
,,FANTELA/FANTELA,,49er,4.0,G,8,,135.0,109.0,World Championship 2023,Race 1 Blue
,,SCHNEITER/de PLANTA,,49er,3.0,G,2,,116.0,91.0,World Championship 2023,Race 1 Blue
,,WANG/QI,,49er,7.0,G,39,,210.5,181.5,World Championship 2023,Race 1 Blue
,,CUNICH/DAVEY,,49er,26.0,G,49,,260.0,230.0,World Championship 2023,Race 1 Blue
,,BERTHET/NILSEN,,49er,21.0,G,79,,350.0,320.0,World Championship 2023,Race 1 Blue
,,TAKAHASHI/MORISHIMA,,49er,12.0,G,31,,176.0,147.0,World Championship 2023,Race 1 Blue
,,NEEDHAM/TURNER,,49er,13.0,G,27,,141.0,125.0,World Championship 2023,Race 1 Blue
,,WESTERLIND/ARONSSON,,49er,20.0,G,71,,299.0,270.0,World Championship 2023,Race 1 Blue
,,PRETTNER/FLACHBERGER,,49er,16.0,G,33,,184.0,154.0,World Championship 2023,Race 1 Blue
,,ALVES/ALVES,,49er,26.0,G,74,,306.0,277.0,World Championship 2023,Race 1 Blue
,,SHIMAKURA/KAMISONODA,,49er,23.0,G,80,,353.0,323.0,World Championship 2023,Race 1 Blue
,,COLLEY/CONNOR,,49er,18.0,G,30,,166.0,136.0,World Championship 2023,Race 1 Blue
,,GRUMMETT/JONES,,49er,15.0,G,51,,259.0,233.0,World Championship 2023,Race 1 Blue
,,THAKUR/RANGAD,,49er,22.0,G,75,,318.0,288.0,World Championship 2023,Race 1 Blue
,,LAW/DINGEMANS,,49er,19.0,G,77,,334.0,304.0,World Championship 2023,Race 1 Blue
,,BOTIN le CHEVER/TRITTEL PAUL F,,49er,1.0,G,3,,117.8,91.8,World Championship 2023,Race 1 Blue
,,SHIMAKURA/KAMISONODA,,49er,23.0,G,80,,353.0,323.0,World Championship 2023,Race 9 Yellow
,,LAMBRIEX/van de WERKEN,,49er,2.0,G,1,,76.0,63.0,World Championship 2023,Race 9 Yellow
,,SAKAI/AYLSWORTH,,49er,13.0,G,42,,227.0,197.0,World Championship 2023,Race 9 Yellow
,,BACON/ROCHFORD,,49er,29.0,G,81,,364.0,334.0,World Championship 2023,Race 9 Yellow
,,WANG/QI,,49er,18.0,G,39,,210.5,181.5,World Championship 2023,Race 9 Yellow
