ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Nacionalidade
-,-,ABDULLA JANAHI,-,Ilca 7,30.0,0,Bronze,32,0,194.0,244.0,World Championship 2017,Q5,BRN
-,-,JAKUB HALOUZKA,-,Ilca 7,43.0,1,Bronze,33,0,288.0,245.0,World Championship 2017,Q5,CZE
-,-,FORRESTER WACHHOLZ,-,Ilca 7,,0,Bronze,34,dns,148.0,248.0,World Championship 2017,Q5,CAN
-,-,BRENDAN AULTHOUSE,-,Ilca 7,39.0,0,Bronze,35,0,309.0,260.0,World Championship 2017,Q5,CAN
-,-,UPAMANYU DUTTA,-,Ilca 7,41.0,0,Bronze,36,0,266.0,266.0,World Championship 2017,Q5,IND
-,-,JAROUPONG MEEYUSAMSEN,-,Ilca 7,44.0,0,Bronze,37,0,314.0,268.0,World Championship 2017,Q5,THA
-,-,JUAN IGNACIO PEREZ,-,Ilca 7,49.0,1,Bronze,38,0,320.0,271.0,World Championship 2017,Q5,MEX
-,-,NIKOLA CHURKOSKI,-,Ilca 7,46.0,0,Bronze,39,0,227.0,277.0,World Championship 2017,Q5,MKD
-,-,JIRI HALOUZKA,-,Ilca 7,45.0,0,Bronze,40,0,326.0,280.0,World Championship 2017,Q5,CZE
-,-,CYRILL KNECHT,-,Ilca 7,39.0,0,Bronze,41,0,232.0,282.0,World Championship 2017,Q5,SUI
-,-,HASSAN AL TAMIMI,-,Ilca 7,46.0,0,Bronze,42,0,286.0,286.0,World Championship 2017,Q5,QAT
-,-,FARIS AL BAKRI,-,Ilca 7,,1,Bronze,43,dnf,238.0,288.0,World Championship 2017,Q5,QAT
-,-,RUSLAN JANGAZOV,-,Ilca 7,42.0,0,Bronze,44,0,340.0,292.0,World Championship 2017,Q5,KAZ
-,-,MARIN MANDIC,-,Ilca 7,,1,Bronze,45,dns,248.0,298.0,World Championship 2017,Q5,CRO
-,-,PATRIK MELIS,-,Ilca 7,45.0,0,Bronze,46,0,258.0,308.0,World Championship 2017,Q5,SVK
-,-,MICHAL ANDEL,-,Ilca 7,48.0,0,Bronze,47,0,310.0,310.0,World Championship 2017,Q5,SVK
-,-,GABRIELE BESOZZI,-,Ilca 7,47.0,0,Bronze,48,0,357.0,310.0,World Championship 2017,Q5,ITA
-,-,AUSTIN ROSS,-,Ilca 7,,0,Bronze,49,dns,98.0,348.0,World Championship 2017,Q5,CAN
-,-,CHRISTIAN GULDBERG ROST,-,Ilca 7,33.0,0,Bronze,1,0,203.0,156.0,World Championship 2017,Q6,DEN
-,-,MARTIS PAJARSKAS,-,Ilca 7,24.0,0,Bronze,2,0,205.0,157.0,World Championship 2017,Q6,LTU
-,-,BERKAY ABAY,-,Ilca 7,30.0,0,Bronze,3,0,203.0,168.0,World Championship 2017,Q6,TUR
-,-,YANIC GENTRY,-,Ilca 7,25.0,0,Bronze,4,0,208.0,169.0,World Championship 2017,Q6,MEX
-,-,MAXIMILIAN MUELLER,-,Ilca 7,37.0,1,Bronze,5,0,212.0,175.0,World Championship 2017,Q6,GER
-,-,HUGH MACRAE,-,Ilca 7,34.0,0,Bronze,6,0,219.0,180.0,World Championship 2017,Q6,CAN
-,-,KEERATI BUALONG,-,Ilca 7,38.0,0,Bronze,7,0,226.0,183.0,World Championship 2017,Q6,THA
-,-,DOMINIK PERKOVIC,-,Ilca 7,31.0,0,Bronze,8,0,225.0,183.0,World Championship 2017,Q6,CRO
-,-,DANIEL SELF,-,Ilca 7,27.0,0,Bronze,9,0,187.0,187.0,World Championship 2017,Q6,AUS
-,-,JAMES STEWART,-,Ilca 7,31.0,0,Bronze,10,0,189.0,189.0,World Championship 2017,Q6,AUS
-,-,MAREK ZALESKI,-,Ilca 7,26.0,0,Bronze,11,0,236.0,190.0,World Championship 2017,Q6,USA
-,-,STEPAN NOVOTNY,-,Ilca 7,36.0,0,Bronze,12,0,240.0,198.0,World Championship 2017,Q6,CZE
-,-,ALEKSI TAPPER,-,Ilca 7,,1,Bronze,13,dns,201.0,201.0,World Championship 2017,Q6,FIN
-,-,SANTIAGO DIZ,-,Ilca 7,31.0,0,Bronze,14,0,210.0,210.0,World Championship 2017,Q6,URU
-,-,MARK WONG,-,Ilca 7,27.0,0,Bronze,15,0,210.0,210.0,World Championship 2017,Q6,SGP
-,-,PATRICK DOEPPING,-,Ilca 7,,0,Bronze,16,dns,61.0,211.0,World Championship 2017,Q6,DEN
-,-,WILHELM KARK,-,Ilca 7,44.0,0,Bronze,17,0,214.0,214.0,World Championship 2017,Q6,SWE
-,-,MARIO NOVAK,-,Ilca 7,33.0,0,Bronze,18,0,258.0,214.0,World Championship 2017,Q6,CRO
-,-,KONSTANTINOS STAMATIOU-MERAKLI,-,Ilca 7,43.0,0,Bronze,19,0,263.0,215.0,World Championship 2017,Q6,GRE
-,-,JACK AITKEN,-,Ilca 7,36.0,0,Bronze,20,0,258.0,216.0,World Championship 2017,Q6,GBR
-,-,ALEC CVINAR,-,Ilca 7,37.0,0,Bronze,21,0,271.0,222.0,World Championship 2017,Q6,CRO
-,-,GABRIEL SANZ AGERO,-,Ilca 7,37.0,0,Bronze,22,0,224.0,224.0,World Championship 2017,Q6,GUA
-,-,AO HIGUCHI,-,Ilca 7,38.0,0,Bronze,23,0,237.0,237.0,World Championship 2017,Q6,JPN
-,-,DANIIL KRUTSKIKH,-,Ilca 7,,1,Bronze,24,dns,188.0,238.0,World Championship 2017,Q6,RUS
-,-,ANDRES LAGE,-,Ilca 7,15.0,0,Bronze,25,0,288.0,239.0,World Championship 2017,Q6,VEN
-,-,MARCUS MAGNUSSON,-,Ilca 7,40.0,0,Bronze,26,0,285.0,240.0,World Championship 2017,Q6,SWE
-,-,KEVIN WIERSMA,-,Ilca 7,34.0,0,Bronze,27,0,241.0,241.0,World Championship 2017,Q6,CAN
-,-,ARTHUR BAUDET,-,Ilca 7,39.0,0,Bronze,28,0,289.0,244.0,World Championship 2017,Q6,SUI
-,-,PANAGIOTIS IORDANOU,-,Ilca 7,35.0,0,Bronze,29,0,244.0,244.0,World Championship 2017,Q6,CYP
-,-,CHUSITT PUNJAMALA,-,Ilca 7,40.0,0,Bronze,30,0,287.0,244.0,World Championship 2017,Q6,THA
-,-,GEORG HAUD,-,Ilca 7,35.0,0,Bronze,31,0,287.0,244.0,World Championship 2017,Q6,EST
-,-,ABDULLA JANAHI,-,Ilca 7,32.0,0,Bronze,32,0,194.0,244.0,World Championship 2017,Q6,BRN
-,-,JAKUB HALOUZKA,-,Ilca 7,41.0,0,Bronze,33,0,288.0,245.0,World Championship 2017,Q6,CZE
-,-,FORRESTER WACHHOLZ,-,Ilca 7,,0,Bronze,34,dns,148.0,248.0,World Championship 2017,Q6,CAN
-,-,BRENDAN AULTHOUSE,-,Ilca 7,45.0,0,Bronze,35,0,309.0,260.0,World Championship 2017,Q6,CAN
-,-,UPAMANYU DUTTA,-,Ilca 7,40.0,0,Bronze,36,0,266.0,266.0,World Championship 2017,Q6,IND
-,-,JAROUPONG MEEYUSAMSEN,-,Ilca 7,43.0,0,Bronze,37,0,314.0,268.0,World Championship 2017,Q6,THA
-,-,JUAN IGNACIO PEREZ,-,Ilca 7,45.0,0,Bronze,38,0,320.0,271.0,World Championship 2017,Q6,MEX
-,-,NIKOLA CHURKOSKI,-,Ilca 7,39.0,0,Bronze,39,0,227.0,277.0,World Championship 2017,Q6,MKD
-,-,JIRI HALOUZKA,-,Ilca 7,44.0,0,Bronze,40,0,326.0,280.0,World Championship 2017,Q6,CZE
-,-,CYRILL KNECHT,-,Ilca 7,38.0,0,Bronze,41,0,232.0,282.0,World Championship 2017,Q6,SUI
-,-,HASSAN AL TAMIMI,-,Ilca 7,42.0,0,Bronze,42,0,286.0,286.0,World Championship 2017,Q6,QAT
-,-,FARIS AL BAKRI,-,Ilca 7,,0,Bronze,43,dns,238.0,288.0,World Championship 2017,Q6,QAT
-,-,RUSLAN JANGAZOV,-,Ilca 7,42.0,0,Bronze,44,0,340.0,292.0,World Championship 2017,Q6,KAZ
-,-,MARIN MANDIC,-,Ilca 7,,0,Bronze,45,dns,248.0,298.0,World Championship 2017,Q6,CRO
-,-,PATRIK MELIS,-,Ilca 7,41.0,0,Bronze,46,0,258.0,308.0,World Championship 2017,Q6,SVK
-,-,MICHAL ANDEL,-,Ilca 7,47.0,0,Bronze,47,0,310.0,310.0,World Championship 2017,Q6,SVK
-,-,GABRIELE BESOZZI,-,Ilca 7,46.0,0,Bronze,48,0,357.0,310.0,World Championship 2017,Q6,ITA
-,-,AUSTIN ROSS,-,Ilca 7,,0,Bronze,49,dns,98.0,348.0,World Championship 2017,Q6,CAN
-,-,CHRISTIAN GULDBERG ROST,-,Ilca 7,2.0,0,Bronze,1,0,203.0,156.0,World Championship 2017,F1,DEN
-,-,MARTIS PAJARSKAS,-,Ilca 7,3.0,0,Bronze,2,0,205.0,157.0,World Championship 2017,F1,LTU
-,-,BERKAY ABAY,-,Ilca 7,6.0,0,Bronze,3,0,203.0,168.0,World Championship 2017,F1,TUR
-,-,YANIC GENTRY,-,Ilca 7,8.0,0,Bronze,4,0,208.0,169.0,World Championship 2017,F1,MEX
-,-,MAXIMILIAN MUELLER,-,Ilca 7,16.0,0,Bronze,5,0,212.0,175.0,World Championship 2017,F1,GER
-,-,HUGH MACRAE,-,Ilca 7,4.0,0,Bronze,6,0,219.0,180.0,World Championship 2017,F1,CAN
-,-,KEERATI BUALONG,-,Ilca 7,14.0,0,Bronze,7,0,226.0,183.0,World Championship 2017,F1,THA
-,-,DOMINIK PERKOVIC,-,Ilca 7,15.0,0,Bronze,8,0,225.0,183.0,World Championship 2017,F1,CRO
-,-,DANIEL SELF,-,Ilca 7,,1,Bronze,9,bfd,187.0,187.0,World Championship 2017,F1,AUS
-,-,JAMES STEWART,-,Ilca 7,1.0,0,Bronze,10,0,189.0,189.0,World Championship 2017,F1,AUS
-,-,MAREK ZALESKI,-,Ilca 7,5.0,0,Bronze,11,0,236.0,190.0,World Championship 2017,F1,USA
-,-,STEPAN NOVOTNY,-,Ilca 7,20.0,0,Bronze,12,0,240.0,198.0,World Championship 2017,F1,CZE
-,-,ALEKSI TAPPER,-,Ilca 7,17.0,0,Bronze,13,0,201.0,201.0,World Championship 2017,F1,FIN
-,-,SANTIAGO DIZ,-,Ilca 7,11.0,0,Bronze,14,0,210.0,210.0,World Championship 2017,F1,URU
-,-,MARK WONG,-,Ilca 7,,1,Bronze,15,bfd,210.0,210.0,World Championship 2017,F1,SGP
-,-,PATRICK DOEPPING,-,Ilca 7,7.0,0,Bronze,16,0,61.0,211.0,World Championship 2017,F1,DEN
-,-,WILHELM KARK,-,Ilca 7,9.0,0,Bronze,17,0,214.0,214.0,World Championship 2017,F1,SWE
-,-,MARIO NOVAK,-,Ilca 7,23.0,0,Bronze,18,0,258.0,214.0,World Championship 2017,F1,CRO
-,-,KONSTANTINOS STAMATIOU-MERAKLI,-,Ilca 7,10.0,0,Bronze,19,0,263.0,215.0,World Championship 2017,F1,GRE
-,-,JACK AITKEN,-,Ilca 7,18.0,0,Bronze,20,0,258.0,216.0,World Championship 2017,F1,GBR
-,-,ALEC CVINAR,-,Ilca 7,12.0,0,Bronze,21,0,271.0,222.0,World Championship 2017,F1,CRO
-,-,GABRIEL SANZ AGERO,-,Ilca 7,,1,Bronze,22,bfd,224.0,224.0,World Championship 2017,F1,GUA
-,-,AO HIGUCHI,-,Ilca 7,,1,Bronze,23,bfd,237.0,237.0,World Championship 2017,F1,JPN
-,-,DANIIL KRUTSKIKH,-,Ilca 7,13.0,0,Bronze,24,0,188.0,238.0,World Championship 2017,F1,RUS
-,-,ANDRES LAGE,-,Ilca 7,31.0,0,Bronze,25,0,288.0,239.0,World Championship 2017,F1,VEN
-,-,MARCUS MAGNUSSON,-,Ilca 7,22.0,0,Bronze,26,0,285.0,240.0,World Championship 2017,F1,SWE
-,-,KEVIN WIERSMA,-,Ilca 7,19.0,0,Bronze,27,0,241.0,241.0,World Championship 2017,F1,CAN
-,-,ARTHUR BAUDET,-,Ilca 7,28.0,0,Bronze,28,0,289.0,244.0,World Championship 2017,F1,SUI
-,-,PANAGIOTIS IORDANOU,-,Ilca 7,32.0,0,Bronze,29,0,244.0,244.0,World Championship 2017,F1,CYP
-,-,CHUSITT PUNJAMALA,-,Ilca 7,29.0,0,Bronze,30,0,287.0,244.0,World Championship 2017,F1,THA
-,-,GEORG HAUD,-,Ilca 7,27.0,0,Bronze,31,0,287.0,244.0,World Championship 2017,F1,EST
-,-,ABDULLA JANAHI,-,Ilca 7,,1,Bronze,32,dns,194.0,244.0,World Championship 2017,F1,BRN
-,-,JAKUB HALOUZKA,-,Ilca 7,26.0,0,Bronze,33,0,288.0,245.0,World Championship 2017,F1,CZE
-,-,FORRESTER WACHHOLZ,-,Ilca 7,24.0,0,Bronze,34,0,148.0,248.0,World Championship 2017,F1,CAN
-,-,BRENDAN AULTHOUSE,-,Ilca 7,21.0,0,Bronze,35,0,309.0,260.0,World Championship 2017,F1,CAN
-,-,UPAMANYU DUTTA,-,Ilca 7,30.0,0,Bronze,36,0,266.0,266.0,World Championship 2017,F1,IND
-,-,JAROUPONG MEEYUSAMSEN,-,Ilca 7,34.0,0,Bronze,37,0,314.0,268.0,World Championship 2017,F1,THA
-,-,JUAN IGNACIO PEREZ,-,Ilca 7,35.0,0,Bronze,38,0,320.0,271.0,World Championship 2017,F1,MEX
-,-,NIKOLA CHURKOSKI,-,Ilca 7,25.0,0,Bronze,39,0,227.0,277.0,World Championship 2017,F1,MKD
-,-,JIRI HALOUZKA,-,Ilca 7,33.0,0,Bronze,40,0,326.0,280.0,World Championship 2017,F1,CZE
-,-,CYRILL KNECHT,-,Ilca 7,,0,Bronze,41,bfd,232.0,282.0,World Championship 2017,F1,SUI
-,-,HASSAN AL TAMIMI,-,Ilca 7,,1,Bronze,42,bfd,286.0,286.0,World Championship 2017,F1,QAT
-,-,FARIS AL BAKRI,-,Ilca 7,41.0,0,Bronze,43,0,238.0,288.0,World Championship 2017,F1,QAT
-,-,RUSLAN JANGAZOV,-,Ilca 7,37.0,0,Bronze,44,0,340.0,292.0,World Championship 2017,F1,KAZ
-,-,MARIN MANDIC,-,Ilca 7,36.0,0,Bronze,45,0,248.0,298.0,World Championship 2017,F1,CRO
-,-,PATRIK MELIS,-,Ilca 7,40.0,0,Bronze,46,0,258.0,308.0,World Championship 2017,F1,SVK
-,-,MICHAL ANDEL,-,Ilca 7,38.0,0,Bronze,47,0,310.0,310.0,World Championship 2017,F1,SVK
-,-,GABRIELE BESOZZI,-,Ilca 7,39.0,0,Bronze,48,0,357.0,310.0,World Championship 2017,F1,ITA
-,-,AUSTIN ROSS,-,Ilca 7,,0,Bronze,49,dns,98.0,348.0,World Championship 2017,F1,CAN
-,-,CHRISTIAN GULDBERG ROST,-,Ilca 7,3.0,0,Bronze,1,0,203.0,156.0,World Championship 2017,F2,DEN
-,-,MARTIS PAJARSKAS,-,Ilca 7,2.0,0,Bronze,2,0,205.0,157.0,World Championship 2017,F2,LTU
-,-,BERKAY ABAY,-,Ilca 7,12.0,0,Bronze,3,0,203.0,168.0,World Championship 2017,F2,TUR
-,-,YANIC GENTRY,-,Ilca 7,11.0,0,Bronze,4,0,208.0,169.0,World Championship 2017,F2,MEX
-,-,MAXIMILIAN MUELLER,-,Ilca 7,8.0,0,Bronze,5,0,212.0,175.0,World Championship 2017,F2,GER
-,-,HUGH MACRAE,-,Ilca 7,10.0,0,Bronze,6,0,219.0,180.0,World Championship 2017,F2,CAN
-,-,KEERATI BUALONG,-,Ilca 7,4.0,0,Bronze,7,0,226.0,183.0,World Championship 2017,F2,THA
-,-,DOMINIK PERKOVIC,-,Ilca 7,13.0,0,Bronze,8,0,225.0,183.0,World Championship 2017,F2,CRO
-,-,DANIEL SELF,-,Ilca 7,1.0,0,Bronze,9,0,187.0,187.0,World Championship 2017,F2,AUS
-,-,JAMES STEWART,-,Ilca 7,5.0,0,Bronze,10,0,189.0,189.0,World Championship 2017,F2,AUS
-,-,MAREK ZALESKI,-,Ilca 7,30.0,0,Bronze,11,0,236.0,190.0,World Championship 2017,F2,USA
-,-,STEPAN NOVOTNY,-,Ilca 7,26.0,0,Bronze,12,0,240.0,198.0,World Championship 2017,F2,CZE
-,-,ALEKSI TAPPER,-,Ilca 7,6.0,0,Bronze,13,0,201.0,201.0,World Championship 2017,F2,FIN
-,-,SANTIAGO DIZ,-,Ilca 7,14.0,0,Bronze,14,0,210.0,210.0,World Championship 2017,F2,URU
-,-,MARK WONG,-,Ilca 7,24.0,0,Bronze,15,0,210.0,210.0,World Championship 2017,F2,SGP
-,-,PATRICK DOEPPING,-,Ilca 7,16.0,0,Bronze,16,0,61.0,211.0,World Championship 2017,F2,DEN
-,-,WILHELM KARK,-,Ilca 7,7.0,0,Bronze,17,0,214.0,214.0,World Championship 2017,F2,SWE
-,-,MARIO NOVAK,-,Ilca 7,9.0,0,Bronze,18,0,258.0,214.0,World Championship 2017,F2,CRO
-,-,KONSTANTINOS STAMATIOU-MERAKLI,-,Ilca 7,18.0,0,Bronze,19,0,263.0,215.0,World Championship 2017,F2,GRE
-,-,JACK AITKEN,-,Ilca 7,20.0,0,Bronze,20,0,258.0,216.0,World Championship 2017,F2,GBR
-,-,ALEC CVINAR,-,Ilca 7,21.0,0,Bronze,21,0,271.0,222.0,World Championship 2017,F2,CRO
-,-,GABRIEL SANZ AGERO,-,Ilca 7,25.0,0,Bronze,22,0,224.0,224.0,World Championship 2017,F2,GUA
-,-,AO HIGUCHI,-,Ilca 7,36.0,0,Bronze,23,0,237.0,237.0,World Championship 2017,F2,JPN
-,-,DANIIL KRUTSKIKH,-,Ilca 7,,0,Bronze,24,dsq,188.0,238.0,World Championship 2017,F2,RUS
-,-,ANDRES LAGE,-,Ilca 7,35.0,0,Bronze,25,0,288.0,239.0,World Championship 2017,F2,VEN
-,-,MARCUS MAGNUSSON,-,Ilca 7,31.0,0,Bronze,26,0,285.0,240.0,World Championship 2017,F2,SWE
-,-,KEVIN WIERSMA,-,Ilca 7,17.0,0,Bronze,27,0,241.0,241.0,World Championship 2017,F2,CAN
-,-,ARTHUR BAUDET,-,Ilca 7,32.0,0,Bronze,28,0,289.0,244.0,World Championship 2017,F2,SUI
-,-,PANAGIOTIS IORDANOU,-,Ilca 7,19.0,0,Bronze,29,0,244.0,244.0,World Championship 2017,F2,CYP
-,-,CHUSITT PUNJAMALA,-,Ilca 7,23.0,0,Bronze,30,0,287.0,244.0,World Championship 2017,F2,THA
-,-,GEORG HAUD,-,Ilca 7,27.0,0,Bronze,31,0,287.0,244.0,World Championship 2017,F2,EST
-,-,ABDULLA JANAHI,-,Ilca 7,,0,Bronze,32,dns,194.0,244.0,World Championship 2017,F2,BRN
-,-,JAKUB HALOUZKA,-,Ilca 7,42.0,0,Bronze,33,0,288.0,245.0,World Championship 2017,F2,CZE
-,-,FORRESTER WACHHOLZ,-,Ilca 7,15.0,0,Bronze,34,0,148.0,248.0,World Championship 2017,F2,CAN
-,-,BRENDAN AULTHOUSE,-,Ilca 7,39.0,0,Bronze,35,0,309.0,260.0,World Championship 2017,F2,CAN
-,-,UPAMANYU DUTTA,-,Ilca 7,,1,Bronze,36,dns,266.0,266.0,World Championship 2017,F2,IND
-,-,JAROUPONG MEEYUSAMSEN,-,Ilca 7,33.0,0,Bronze,37,0,314.0,268.0,World Championship 2017,F2,THA
-,-,JUAN IGNACIO PEREZ,-,Ilca 7,37.0,0,Bronze,38,0,320.0,271.0,World Championship 2017,F2,MEX
-,-,NIKOLA CHURKOSKI,-,Ilca 7,,0,Bronze,39,dsq,227.0,277.0,World Championship 2017,F2,MKD
-,-,JIRI HALOUZKA,-,Ilca 7,28.0,0,Bronze,40,0,326.0,280.0,World Championship 2017,F2,CZE
-,-,CYRILL KNECHT,-,Ilca 7,29.0,0,Bronze,41,0,232.0,282.0,World Championship 2017,F2,SUI
-,-,HASSAN AL TAMIMI,-,Ilca 7,22.0,0,Bronze,42,0,286.0,286.0,World Championship 2017,F2,QAT
-,-,FARIS AL BAKRI,-,Ilca 7,38.0,0,Bronze,43,0,238.0,288.0,World Championship 2017,F2,QAT
-,-,RUSLAN JANGAZOV,-,Ilca 7,41.0,0,Bronze,44,0,340.0,292.0,World Championship 2017,F2,KAZ
-,-,MARIN MANDIC,-,Ilca 7,34.0,0,Bronze,45,0,248.0,298.0,World Championship 2017,F2,CRO
-,-,PATRIK MELIS,-,Ilca 7,,0,Bronze,46,bfd,258.0,308.0,World Championship 2017,F2,SVK
-,-,MICHAL ANDEL,-,Ilca 7,43.0,0,Bronze,47,0,310.0,310.0,World Championship 2017,F2,SVK
-,-,GABRIELE BESOZZI,-,Ilca 7,40.0,0,Bronze,48,0,357.0,310.0,World Championship 2017,F2,ITA
-,-,AUSTIN ROSS,-,Ilca 7,,0,Bronze,49,dns,98.0,348.0,World Championship 2017,F2,CAN
-,-,ANNE-MARIE RINDOM,-,Ilca 6,1.0,0,Gold,1,0,135.0,50.0,World Championship 2019,Q1,DEN
-,-,MARIT BOUWMEESTER,-,Ilca 6,5.0,0,Gold,2,0,158.0,86.0,World Championship 2019,Q1,NED
-,-,ALISON YOUNG,-,Ilca 6,30.0,1,Gold,3,0,156.0,89.0,World Championship 2019,Q1,GBR
-,-,EMMA PLASSCHAERT,-,Ilca 6,21.0,1,Gold,4,0,158.0,106.0,World Championship 2019,Q1,BEL
-,-,MARIE BARRUE,-,Ilca 6,2.0,0,Gold,5,0,176.0,106.0,World Championship 2019,Q1,FRA
-,-,JOSEFIN OLSSON,-,Ilca 6,1.0,0,Gold,6,0,172.0,110.0,World Championship 2019,Q1,SWE
-,-,HANNAH SNELLGROVE,-,Ilca 6,29.0,1,Gold,7,0,199.0,113.0,World Championship 2019,Q1,GBR
-,-,TUULA TENKANEN,-,Ilca 6,17.0,1,Gold,8,0,184.0,116.0,World Championship 2019,Q1,FIN
-,-,CHARLOTTE ROSE,-,Ilca 6,7.0,0,Gold,9,0,186.0,117.0,World Championship 2019,Q1,USA
-,-,ECEM GUZEL,-,Ilca 6,12.0,1,Gold,10,0,184.0,120.0,World Championship 2019,Q1,TUR
-,-,DAPHNE VAN DER VAART,-,Ilca 6,13.0,0,Gold,11,0,164.0,121.0,World Championship 2019,Q1,NED
-,-,PAIGE RAILEY,-,Ilca 6,5.0,0,Gold,12,0,208.0,129.0,World Championship 2019,Q1,USA
-,-,MONIKA MIKKOLA,-,Ilca 6,2.0,0,Gold,13,0,194.0,133.0,World Championship 2019,Q1,FIN
-,-,MARIE BOLOU,-,Ilca 6,3.0,0,Gold,14,0,198.0,135.0,World Championship 2019,Q1,FRA
-,-,MANAMI DOI,-,Ilca 6,37.0,1,Gold,15,0,206.0,136.4,World Championship 2019,Q1,JPN
-,-,VASILEIA KARACHALIOU,-,Ilca 6,57.0,1,Gold,16,RET,255.0,141.2,World Championship 2019,Q1,GRE
-,-,MAUD JAYET,-,Ilca 6,31.0,1,Gold,17,0,239.0,151.0,World Championship 2019,Q1,SUI
-,-,PERNELLE MICHON,-,Ilca 6,18.0,0,Gold,18,0,223.0,151.0,World Championship 2019,Q1,FRA
-,-,LINE FLEM HOST,-,Ilca 6,3.0,0,Gold,19,0,221.0,152.0,World Championship 2019,Q1,NOR
-,-,ELENA VOROBEVA,-,Ilca 6,26.0,1,Gold,20,0,239.0,164.0,World Championship 2019,Q1,CRO
-,-,ERIKA REINEKE,-,Ilca 6,20.0,0,Gold,21,0,242.0,164.0,World Championship 2019,Q1,USA
-,-,AGATA BARWINSKA,-,Ilca 6,19.0,1,Gold,22,0,238.0,166.0,World Championship 2019,Q1,POL
-,-,MARIA ERDI,-,Ilca 6,14.0,0,Gold,23,0,269.0,168.0,World Championship 2019,Q1,HUN
-,-,JOYCE FLORIDIA,-,Ilca 6,24.0,1,Gold,24,0,237.0,170.0,World Championship 2019,Q1,ITA
-,-,SANDRA LULIC,-,Ilca 6,16.0,0,Gold,25,0,249.0,172.0,World Championship 2019,Q1,CRO
-,-,ATHANASIA FAKIDI,-,Ilca 6,15.0,0,Gold,26,0,249.0,174.0,World Championship 2019,Q1,GRE
-,-,MIRTHE AKKERMAN,-,Ilca 6,33.0,1,Gold,27,0,265.0,175.0,World Championship 2019,Q1,NED
-,-,VIKTORIJA ANDRULYTE,-,Ilca 6,36.0,1,Gold,28,0,267.0,178.0,World Championship 2019,Q1,LTU
-,-,SVENJA WEGER,-,Ilca 6,11.0,0,Gold,29,0,271.0,180.0,World Championship 2019,Q1,GER
-,-,NAZLI CAGLA DONERTAS,-,Ilca 6,26.0,1,Gold,30,0,258.0,183.0,World Championship 2019,Q1,TUR
-,-,SARAH DOUGLAS,-,Ilca 6,23.0,0,Gold,31,0,298.0,184.0,World Championship 2019,Q1,CAN
-,-,LUCIA FALASCA,-,Ilca 6,6.0,0,Gold,32,0,260.0,185.0,World Championship 2019,Q1,ARG
-,-,ANNA MUNCH,-,Ilca 6,20.0,1,Gold,33,0,259.0,185.0,World Championship 2019,Q1,DEN
-,-,GEORGINA POVALL,-,Ilca 6,6.0,0,Gold,34,0,262.0,190.0,World Championship 2019,Q1,GBR
-,-,SILVIA ZENNARO,-,Ilca 6,10.0,0,Gold,35,0,263.0,190.0,World Championship 2019,Q1,ITA
-,-,CAROLINA ALBANO,-,Ilca 6,18.0,0,Gold,36,0,260.0,193.8,World Championship 2019,Q1,ITA
-,-,DONGSHUANG ZHANG,-,Ilca 6,25.0,0,Gold,37,0,276.0,194.0,World Championship 2019,Q1,CHN
-,-,MATHILDE DE KERANGAT,-,Ilca 6,37.0,1,Gold,38,0,299.0,205.0,World Championship 2019,Q1,FRA
-,-,PAULINE LIEBIG,-,Ilca 6,8.0,0,Gold,39,0,317.0,210.0,World Championship 2019,Q1,GER
-,-,TATIANA DROZDOVSKAYA,-,Ilca 6,30.0,0,Gold,40,0,302.0,211.0,World Championship 2019,Q1,BLR
-,-,ZOE THOMSON,-,Ilca 6,35.0,1,Gold,41,0,299.0,213.0,World Championship 2019,Q1,AUS
-,-,MARA STRANSKY,-,Ilca 6,27.0,0,Gold,42,0,286.0,214.0,World Championship 2019,Q1,AUS
-,-,LOUISE CERVERA,-,Ilca 6,12.0,0,Gold,43,0,324.0,223.0,World Championship 2019,Q1,FRA
-,-,DOLORES MOREIRA FRASCHINI,-,Ilca 6,40.0,1,Gold,44,0,317.0,225.0,World Championship 2019,Q1,URU
-,-,EKATERINA ZYUZINA,-,Ilca 6,17.0,0,Gold,45,0,325.0,232.0,World Championship 2019,Q1,RUS
-,-,AISLING KELLER,-,Ilca 6,16.0,0,Gold,46,0,310.0,233.0,World Championship 2019,Q1,IRL
-,-,OLIVIA CHRISTIE,-,Ilca 6,24.0,0,Gold,47,0,321.0,234.0,World Championship 2019,Q1,NZL
-,-,AOIFE HOPKINS,-,Ilca 6,34.0,1,Gold,48,0,333.0,242.0,World Championship 2019,Q1,IRL
-,-,MAGDALENA KWASNA,-,Ilca 6,33.0,0,Gold,49,0,358.0,244.0,World Championship 2019,Q1,POL
-,-,MARILENA MAKRI,-,Ilca 6,53.0,1,Gold,50,0,356.0,252.0,World Championship 2019,Q1,CYP
-,-,ISABELLA MAEGLI AGUERO,-,Ilca 6,19.0,0,Gold,51,0,362.0,253.0,World Championship 2019,Q1,GUA
-,-,KAMOLWAN CHANYIM,-,Ilca 6,4.0,0,Gold,52,0,352.0,257.0,World Championship 2019,Q1,THA
-,-,CRISTINA PUJOL BAJO,-,Ilca 6,14.0,0,Gold,53,0,354.0,264.0,World Championship 2019,Q1,ESP
