ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,32.0,0,GERAL,86,DNC,379.0,344.0,European Championship 2022,6
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,22.0,0,GERAL,86,,379.0,344.0,European Championship 2022,7
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,21.0,0,GERAL,86,,379.0,344.0,European Championship 2022,8
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,18.0,0,GERAL,86,,379.0,344.0,European Championship 2022,9
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,35.0,1,BRONZE,86,DNC,379.0,344.0,European Championship 2022,10
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,35.0,0,BRONZE,86,DNC,379.0,344.0,European Championship 2022,11
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,35.0,0,BRONZE,86,DNC,379.0,344.0,European Championship 2022,12
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,10.0,0,BRONZE,86,,379.0,344.0,European Championship 2022,13
,,"KJELL HASCHEN, IVEN ANTON FROMM",,49er,11.0,0,BRONZE,86,,379.0,344.0,European Championship 2022,14
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,32.0,0,GERAL,87,DNC,379.0,344.0,European Championship 2022,1
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,25.0,0,GERAL,87,,379.0,344.0,European Championship 2022,2
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,25.0,0,GERAL,87,,379.0,344.0,European Championship 2022,3
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,27.0,0,GERAL,87,,379.0,344.0,European Championship 2022,4
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,27.0,0,GERAL,87,,379.0,344.0,European Championship 2022,5
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,26.0,0,GERAL,87,,379.0,344.0,European Championship 2022,6
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,26.0,0,GERAL,87,,379.0,344.0,European Championship 2022,7
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,32.0,0,GERAL,87,DNC,379.0,344.0,European Championship 2022,8
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,24.0,0,GERAL,87,,379.0,344.0,European Championship 2022,9
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,35.0,1,BRONZE,87,DNC,379.0,344.0,European Championship 2022,10
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,35.0,0,BRONZE,87,DNS,379.0,344.0,European Championship 2022,11
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,35.0,0,BRONZE,87,DNC,379.0,344.0,European Championship 2022,12
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,14.0,0,BRONZE,87,,379.0,344.0,European Championship 2022,13
,,"MARKO SMOLIC, JURAJ RADACIC",,49er,16.0,0,BRONZE,87,,379.0,344.0,European Championship 2022,14
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,29.0,0,GERAL,88,,390.0,355.0,European Championship 2022,1
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,17.0,0,GERAL,88,,390.0,355.0,European Championship 2022,2
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,32.0,0,GERAL,88,DNF,390.0,355.0,European Championship 2022,3
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,32.0,0,GERAL,88,DNC,390.0,355.0,European Championship 2022,4
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,24.0,0,GERAL,88,,390.0,355.0,European Championship 2022,5
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,28.0,0,GERAL,88,,390.0,355.0,European Championship 2022,6
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,22.0,0,GERAL,88,,390.0,355.0,European Championship 2022,7
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,14.0,0,GERAL,88,,390.0,355.0,European Championship 2022,8
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,17.0,0,GERAL,88,,390.0,355.0,European Championship 2022,9
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,35.0,1,BRONZE,88,DNC,390.0,355.0,European Championship 2022,10
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,35.0,0,BRONZE,88,DNC,390.0,355.0,European Championship 2022,11
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,35.0,0,BRONZE,88,DNC,390.0,355.0,European Championship 2022,12
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,35.0,0,BRONZE,88,DNC,390.0,355.0,European Championship 2022,13
,,"NICLAS LEHMANN, NIKLAS HABERL",,49er,35.0,0,BRONZE,88,DNC,390.0,355.0,European Championship 2022,14
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,25.0,0,GERAL,89,,440.0,405.0,European Championship 2022,1
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,24.0,0,GERAL,89,,440.0,405.0,European Championship 2022,2
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,24.0,0,GERAL,89,,440.0,405.0,European Championship 2022,3
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,4
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,5
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,6
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,7
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,8
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,32.0,0,GERAL,89,DNC,440.0,405.0,European Championship 2022,9
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,35.0,1,BRONZE,89,DNC,440.0,405.0,European Championship 2022,10
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,35.0,0,BRONZE,89,DNC,440.0,405.0,European Championship 2022,11
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,35.0,0,BRONZE,89,DNC,440.0,405.0,European Championship 2022,12
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,35.0,0,BRONZE,89,DNC,440.0,405.0,European Championship 2022,13
,,"LUKAS KAMMERER, PAUL EBENBICHLER",,49er,35.0,0,BRONZE,89,DNC,440.0,405.0,European Championship 2022,14
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,1
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,2
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,3
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,4
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,5
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,6
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,7
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,8
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,9
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,35.0,1,BRONZE,90,DNC,463.0,428.0,European Championship 2022,10
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,11
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,12
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,13
,,"RYAN LITTLECHILD, JACK HILDEBRAND",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,14
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,1
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,2
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,3
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,4
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,5
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,6
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,7
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,8
,,"KEVIN FISCHER, YANN JAUVIN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,9
,,"KEVIN FISCHER, YANN JAUVIN",,49er,35.0,1,BRONZE,90,DNC,463.0,428.0,European Championship 2022,10
,,"KEVIN FISCHER, YANN JAUVIN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,11
,,"KEVIN FISCHER, YANN JAUVIN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,12
,,"KEVIN FISCHER, YANN JAUVIN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,13
,,"KEVIN FISCHER, YANN JAUVIN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,14
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,1
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,2
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,3
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,4
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,5
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,6
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,7
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,8
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,9
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,35.0,1,BRONZE,90,DNC,463.0,428.0,European Championship 2022,10
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,11
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,12
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,13
,,"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,14
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,1
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,2
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,3
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,4
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,5
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,6
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,7
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,8
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,32.0,0,GERAL,90,DNC,463.0,428.0,European Championship 2022,9
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,35.0,1,BRONZE,90,DNC,463.0,428.0,European Championship 2022,10
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,11
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,12
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,13
,,"MATHIAS BERTHET, JEPPE NILSEN",,49er,35.0,0,BRONZE,90,DNC,463.0,428.0,European Championship 2022,14
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,10.0,1,GERAL,1,,79.0,69.0,European Championship 2022,1
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,3.0,0,GERAL,1,,79.0,69.0,European Championship 2022,2
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,2.0,0,GERAL,1,,79.0,69.0,European Championship 2022,3
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,3.0,0,GERAL,1,,79.0,69.0,European Championship 2022,4
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,2.0,0,GERAL,1,,79.0,69.0,European Championship 2022,5
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,8.0,0,GERAL,1,,79.0,69.0,European Championship 2022,6
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,9.0,0,GERAL,1,,79.0,69.0,European Championship 2022,7
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,3.0,0,GERAL,1,,79.0,69.0,European Championship 2022,8
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,1.0,0,GERAL,1,,79.0,69.0,European Championship 2022,9
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,3.0,0,OURO,1,,79.0,69.0,European Championship 2022,10
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,10.0,0,OURO,1,,79.0,69.0,European Championship 2022,11
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,2.0,0,OURO,1,,79.0,69.0,European Championship 2022,12
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,1.0,0,OURO,1,,79.0,69.0,European Championship 2022,13
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,6.0,0,OURO,1,,79.0,69.0,European Championship 2022,14
,,"MARTINE GRAEL, KAHENA KUNZE",,49erFx,16.0,0,MEDAL RACE,1,,79.0,69.0,European Championship 2022,15
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,7.0,0,GERAL,2,,91.0,75.0,European Championship 2022,1
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,12.0,0,GERAL,2,,91.0,75.0,European Championship 2022,2
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,1.0,0,GERAL,2,,91.0,75.0,European Championship 2022,3
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,6.0,0,GERAL,2,,91.0,75.0,European Championship 2022,4
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,8.0,0,GERAL,2,,91.0,75.0,European Championship 2022,5
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,4.0,0,GERAL,2,,91.0,75.0,European Championship 2022,6
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,16.0,1,GERAL,2,,91.0,75.0,European Championship 2022,7
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,1.0,0,GERAL,2,,91.0,75.0,European Championship 2022,8
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,3.0,0,GERAL,2,,91.0,75.0,European Championship 2022,9
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,2.0,0,OURO,2,,91.0,75.0,European Championship 2022,10
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,4.0,0,OURO,2,,91.0,75.0,European Championship 2022,11
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,5.0,0,OURO,2,,91.0,75.0,European Championship 2022,12
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,9.0,0,OURO,2,,91.0,75.0,European Championship 2022,13
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,1.0,0,OURO,2,,91.0,75.0,European Championship 2022,14
,,"ODILE VAN AANHOLT, ANNETTE DUETZ",,49erFx,12.0,0,MEDAL RACE,2,,91.0,75.0,European Championship 2022,15
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,6.0,0,GERAL,3,,102.0,78.0,European Championship 2022,1
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,1.0,0,GERAL,3,,102.0,78.0,European Championship 2022,2
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,4.0,0,GERAL,3,,102.0,78.0,European Championship 2022,3
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,1.0,0,GERAL,3,,102.0,78.0,European Championship 2022,4
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,2.0,0,GERAL,3,,102.0,78.0,European Championship 2022,5
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,8.0,0,GERAL,3,,102.0,78.0,European Championship 2022,6
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,1.0,0,GERAL,3,,102.0,78.0,European Championship 2022,7
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,5.0,0,GERAL,3,,102.0,78.0,European Championship 2022,8
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,1.0,0,GERAL,3,,102.0,78.0,European Championship 2022,9
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,24.0,1,OURO,3,,102.0,78.0,European Championship 2022,10
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,1.0,0,OURO,3,,102.0,78.0,European Championship 2022,11
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,16.0,0,OURO,3,,102.0,78.0,European Championship 2022,12
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,10.0,0,OURO,3,,102.0,78.0,European Championship 2022,13
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,20.0,0,OURO,3,,102.0,78.0,European Championship 2022,14
,,"VILMA BOBECK, REBECCA NETZLER",,49erFx,2.0,0,MEDAL RACE,3,,102.0,78.0,European Championship 2022,15
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,8.0,0,GERAL,4,,132.0,111.0,European Championship 2022,1
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,4.0,0,GERAL,4,,132.0,111.0,European Championship 2022,2
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,4.0,0,GERAL,4,,132.0,111.0,European Championship 2022,3
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,12.0,0,GERAL,4,,132.0,111.0,European Championship 2022,4
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,6.0,0,GERAL,4,,132.0,111.0,European Championship 2022,5
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,1.0,0,GERAL,4,,132.0,111.0,European Championship 2022,6
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,10.0,0,GERAL,4,,132.0,111.0,European Championship 2022,7
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,5.0,0,GERAL,4,,132.0,111.0,European Championship 2022,8
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,9.0,0,GERAL,4,,132.0,111.0,European Championship 2022,9
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,14.0,0,OURO,4,,132.0,111.0,European Championship 2022,10
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,8.0,0,OURO,4,,132.0,111.0,European Championship 2022,11
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,7.0,0,OURO,4,,132.0,111.0,European Championship 2022,12
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,21.0,1,OURO,4,,132.0,111.0,European Championship 2022,13
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,19.0,0,OURO,4,,132.0,111.0,European Championship 2022,14
,,"JANA GERMANI, GIORGIA BERTUZZI",,49erFx,4.0,0,MEDAL RACE,4,,132.0,111.0,European Championship 2022,15
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,1.0,0,GERAL,5,,153.0,117.0,European Championship 2022,1
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,11.0,0,GERAL,5,,153.0,117.0,European Championship 2022,2
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,36.0,1,GERAL,5,DNC,153.0,117.0,European Championship 2022,3
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,5.0,0,GERAL,5,,153.0,117.0,European Championship 2022,4
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,6.0,0,GERAL,5,,153.0,117.0,European Championship 2022,5
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,19.0,0,GERAL,5,,153.0,117.0,European Championship 2022,6
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,3.0,0,GERAL,5,,153.0,117.0,European Championship 2022,7
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,10.0,0,GERAL,5,,153.0,117.0,European Championship 2022,8
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,4.0,0,GERAL,5,,153.0,117.0,European Championship 2022,9
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,4.0,0,OURO,5,,153.0,117.0,European Championship 2022,10
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,25.0,0,OURO,5,,153.0,117.0,European Championship 2022,11
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,12.0,0,OURO,5,,153.0,117.0,European Championship 2022,12
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,6.0,0,OURO,5,,153.0,117.0,European Championship 2022,13
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,5.0,0,OURO,5,,153.0,117.0,European Championship 2022,14
,,"TAMARA ECHEGOYEN, PAULA BARCELO",,49erFx,6.0,0,MEDAL RACE,5,,153.0,117.0,European Championship 2022,15
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,2.0,0,GERAL,6,,139.0,121.0,European Championship 2022,1
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,6.0,0,GERAL,6,,139.0,121.0,European Championship 2022,2
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,2.0,0,GERAL,6,,139.0,121.0,European Championship 2022,3
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,3.0,0,GERAL,6,,139.0,121.0,European Championship 2022,4
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,5.0,0,GERAL,6,,139.0,121.0,European Championship 2022,5
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,3.0,0,GERAL,6,,139.0,121.0,European Championship 2022,6
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,4.0,0,GERAL,6,,139.0,121.0,European Championship 2022,7
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,13.0,0,GERAL,6,,139.0,121.0,European Championship 2022,8
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,15.0,0,GERAL,6,,139.0,121.0,European Championship 2022,9
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,16.0,0,OURO,6,,139.0,121.0,European Championship 2022,10
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,11.0,0,OURO,6,,139.0,121.0,European Championship 2022,11
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,6.0,0,OURO,6,,139.0,121.0,European Championship 2022,12
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,18.0,1,OURO,6,,139.0,121.0,European Championship 2022,13
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,17.0,0,OURO,6,,139.0,121.0,European Championship 2022,14
,,"STEPHANIE ROBLE, MAGGIE SHEA",,49erFx,18.0,0,MEDAL RACE,6,,139.0,121.0,European Championship 2022,15
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,36.0,1,GERAL,7,UFD,164.0,128.0,European Championship 2022,1
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,3.0,0,GERAL,7,,164.0,128.0,European Championship 2022,2
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,12.0,0,GERAL,7,,164.0,128.0,European Championship 2022,3
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,13.0,0,GERAL,7,,164.0,128.0,European Championship 2022,4
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,15.0,0,GERAL,7,,164.0,128.0,European Championship 2022,5
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,14.0,0,GERAL,7,,164.0,128.0,European Championship 2022,6
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,9.0,0,GERAL,7,,164.0,128.0,European Championship 2022,7
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,7.0,0,GERAL,7,,164.0,128.0,European Championship 2022,8
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,9.0,0,GERAL,7,,164.0,128.0,European Championship 2022,9
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,6.0,0,OURO,7,,164.0,128.0,European Championship 2022,10
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,5.0,0,OURO,7,,164.0,128.0,European Championship 2022,11
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,3.0,0,OURO,7,,164.0,128.0,European Championship 2022,12
,,"ALEXANDRA TEN HOVE, MARIAH MILLEN",,49erFx,13.0,0,OURO,7,,164.0,128.0,European Championship 2022,13
