ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,PALANTI ALESSIA,6.0,Ilca 6,35.0,0,P,4,0,236.0,139.0,European Championship 2023 - Silver Fleet,Q3
,,MATTIVI EMMA,6.0,Ilca 6,28.0,0,P,5,0,234.0,149.0,European Championship 2023 - Silver Fleet,Q3
,,SCHIFFMAN HALLIE,6.0,Ilca 6,23.0,0,P,6,0,230.0,152.0,European Championship 2023 - Silver Fleet,Q3
,,ARSENI MARIA VITTORIA,6.0,Ilca 6,38.0,0,P,7,0,239.0,152.0,European Championship 2023 - Silver Fleet,Q3
,,GRAVELY CLARA,6.0,Ilca 6,42.0,1,P,8,0,256.0,157.0,European Championship 2023 - Silver Fleet,Q3
,,HERNANDEZ PENA ISABEL,6.0,Ilca 6,28.0,0,P,9,0,234.0,158.0,European Championship 2023 - Silver Fleet,Q3
,,CARACCIOLO GINEVRA,6.0,Ilca 6,44.0,1,P,10,0,265.0,173.0,European Championship 2023 - Silver Fleet,Q3
,,MONTGOMERY SOPHIA,6.0,Ilca 6,45.0,1,P,11,0,274.0,187.0,European Championship 2023 - Silver Fleet,Q3
,,SANTORUM ALISS,6.0,Ilca 6,24.0,0,P,12,0,287.0,188.0,European Championship 2023 - Silver Fleet,Q3
,,KUHLMANN PIA,6.0,Ilca 6,27.0,0,P,13,0,292.0,196.0,European Championship 2023 - Silver Fleet,Q3
,,CONRADI PIA,6.0,Ilca 6,33.0,0,P,14,0,276.0,196.0,European Championship 2023 - Silver Fleet,Q3
,,KARAGEORGOU EVANGELIA,6.0,Ilca 6,29.0,0,P,15,0,287.0,200.0,European Championship 2023 - Silver Fleet,Q3
,,BALAS URSULA,6.0,Ilca 6,32.0,0,P,16,0,288.0,202.0,European Championship 2023 - Silver Fleet,Q3
,,ESCUDERO AMAYA,6.0,Ilca 6,37.0,1,P,17,0,289.0,204.0,European Championship 2023 - Silver Fleet,Q3
,,OHRNELL JENNIFER,6.0,Ilca 6,43.0,0,P,18,0,331.0,217.0,European Championship 2023 - Silver Fleet,Q3
,,MARTINEZ SHEILA,6.0,Ilca 6,39.0,0,P,19,0,318.0,231.0,European Championship 2023 - Silver Fleet,Q3
,,LUBAC THEA,6.0,Ilca 6,33.0,0,P,20,0,326.0,233.0,European Championship 2023 - Silver Fleet,Q3
,,MARTINEZ MARIA,6.0,Ilca 6,39.0,0,P,21,0,317.0,233.0,European Championship 2023 - Silver Fleet,Q3
,,VALENCIC ALENKA,6.0,Ilca 6,55.0,1,P,22,0,339.0,234.0,European Championship 2023 - Silver Fleet,Q3
,,VYNOHRADOVA YELYZAVETA,6.0,Ilca 6,40.0,0,P,23,0,347.0,239.0,European Championship 2023 - Silver Fleet,Q3
,,RADULIC MAILYS,6.0,Ilca 6,52.0,1,P,24,0,344.0,240.0,European Championship 2023 - Silver Fleet,Q3
,,ANDUGAR GISBERT ANGELA,6.0,Ilca 6,49.0,1,P,25,0,338.0,244.0,European Championship 2023 - Silver Fleet,Q3
,,NAUMENKO SOFIIA,6.0,Ilca 6,40.0,0,P,26,0,347.0,244.0,European Championship 2023 - Silver Fleet,Q3
,,MASTELIC PETRA,6.0,Ilca 6,36.0,0,P,27,0,348.0,244.0,European Championship 2023 - Silver Fleet,Q3
,,CIBULE ELZA,6.0,Ilca 6,37.0,0,P,28,0,347.0,245.0,European Championship 2023 - Silver Fleet,Q3
,,SITGES NICOLAU MIRIAM,6.0,Ilca 6,41.0,1,P,29,0,334.0,252.0,European Championship 2023 - Silver Fleet,Q3
,,CICCHINE' MARIA GIULIA,6.0,Ilca 6,36.0,0,P,30,0,356.0,259.0,European Championship 2023 - Silver Fleet,Q3
,,KOURAVELOU ARGYRO,6.0,Ilca 6,38.0,0,P,31,0,357.0,263.0,European Championship 2023 - Silver Fleet,Q3
,,PERES LUISA,6.0,Ilca 6,32.0,0,P,32,0,361.0,266.0,European Championship 2023 - Silver Fleet,Q3
,,SAFIN ROMI,6.0,Ilca 6,44.0,1,P,33,0,359.0,269.0,European Championship 2023 - Silver Fleet,Q3
,,HIMMELOVA KLARA,6.0,Ilca 6,42.0,0,P,34,0,366.0,271.0,European Championship 2023 - Silver Fleet,Q3
,,PAPENTHIN GESA,6.0,Ilca 6,48.0,0,P,35,0,375.0,277.0,European Championship 2023 - Silver Fleet,Q3
,,ARIKAN OKYANUS,6.0,Ilca 6,46.0,0,P,36,0,382.0,280.0,European Championship 2023 - Silver Fleet,Q3
,,HABERLAND HENRIETTE,6.0,Ilca 6,45.0,0,P,37,0,389.0,286.0,European Championship 2023 - Silver Fleet,Q3
,,IUORIO ALINA,6.0,Ilca 6,53.0,0,P,38,0,405.0,291.0,European Championship 2023 - Silver Fleet,Q3
,,CARLES-TOLRA MIRIAM,6.0,Ilca 6,46.0,0,P,39,0,395.0,291.0,European Championship 2023 - Silver Fleet,Q3
,,SEGNINI NICOL,6.0,Ilca 6,35.0,0,P,40,0,393.0,296.0,European Championship 2023 - Silver Fleet,Q3
,,PERELLO MARGA,6.0,Ilca 6,43.0,0,P,41,0,404.0,298.0,European Championship 2023 - Silver Fleet,Q3
,,BAUDET LEONIE,6.0,Ilca 6,56.0,1,P,42,0,411.0,301.0,European Championship 2023 - Silver Fleet,Q3
,,PORTOLOU VARVARA,6.0,Ilca 6,54.0,1,P,43,0,409.0,302.0,European Championship 2023 - Silver Fleet,Q3
,,JORDAN AGUSTINA,6.0,Ilca 6,51.0,1,P,44,0,422.0,321.0,European Championship 2023 - Silver Fleet,Q3
,,HARTENBERGER ELISA,6.0,Ilca 6,47.0,0,P,45,0,429.0,325.0,European Championship 2023 - Silver Fleet,Q3
,,MIRZAI ELLA,6.0,Ilca 6,50.0,0,P,46,0,440.0,334.0,European Championship 2023 - Silver Fleet,Q3
,,AQUILINA LACEY,6.0,Ilca 6,50.0,0,P,47,0,452.0,342.0,European Championship 2023 - Silver Fleet,Q3
,,MOHAMAD LATIF NUR ALIA AMERA,6.0,Ilca 6,52.0,1,P,48,0,451.0,342.0,European Championship 2023 - Silver Fleet,Q3
,,GUARAGNA NICOL,6.0,Ilca 6,49.0,0,P,49,0,452.0,347.0,European Championship 2023 - Silver Fleet,Q3
,,CORTE SUALON GIULIA,6.0,Ilca 6,48.0,0,P,50,0,478.0,367.0,European Championship 2023 - Silver Fleet,Q3
,,CHELLI VALENTINA,6.0,Ilca 6,51.0,0,P,51,0,475.0,370.0,European Championship 2023 - Silver Fleet,Q3
,,RICCI LUCREZIA LUNA,6.0,Ilca 6,53.0,0,P,52,0,499.0,385.0,European Championship 2023 - Silver Fleet,Q3
,,COMPANY BLANCA,6.0,Ilca 6,47.0,0,P,53,0,497.0,387.0,European Championship 2023 - Silver Fleet,Q3
,,PARODI NINA,6.0,Ilca 6,54.0,0,P,54,0,515.0,401.0,European Championship 2023 - Silver Fleet,Q3
,,INI BEATRICE,6.0,Ilca 6,57.0,0,P,55,DNC,528.0,414.0,European Championship 2023 - Silver Fleet,Q3
,,BOUCKAERT LAURA,6.0,Ilca 6,57.0,1,P,56,DNF,558.0,444.0,European Championship 2023 - Silver Fleet,Q3
,,CARDOZO LUCIANA,6.0,Ilca 6,22.0,0,P,1,0,230.0,121.0,European Championship 2023 - Silver Fleet,Q4
,,PLETIKOS LIN,6.0,Ilca 6,24.0,0,P,2,0,203.0,125.0,European Championship 2023 - Silver Fleet,Q4
,,HIMMES LARA,6.0,Ilca 6,37.0,1,P,3,0,203.0,132.0,European Championship 2023 - Silver Fleet,Q4
,,PALANTI ALESSIA,6.0,Ilca 6,22.0,0,P,4,0,236.0,139.0,European Championship 2023 - Silver Fleet,Q4
,,MATTIVI EMMA,6.0,Ilca 6,43.0,1,P,5,0,234.0,149.0,European Championship 2023 - Silver Fleet,Q4
,,SCHIFFMAN HALLIE,6.0,Ilca 6,31.0,0,P,6,0,230.0,152.0,European Championship 2023 - Silver Fleet,Q4
,,ARSENI MARIA VITTORIA,6.0,Ilca 6,46.0,1,P,7,0,239.0,152.0,European Championship 2023 - Silver Fleet,Q4
,,GRAVELY CLARA,6.0,Ilca 6,16.0,0,P,8,0,256.0,157.0,European Championship 2023 - Silver Fleet,Q4
,,HERNANDEZ PENA ISABEL,6.0,Ilca 6,41.0,1,P,9,0,234.0,158.0,European Championship 2023 - Silver Fleet,Q4
,,CARACCIOLO GINEVRA,6.0,Ilca 6,27.0,0,P,10,0,265.0,173.0,European Championship 2023 - Silver Fleet,Q4
,,MONTGOMERY SOPHIA,6.0,Ilca 6,29.0,0,P,11,0,274.0,187.0,European Championship 2023 - Silver Fleet,Q4
,,SANTORUM ALISS,6.0,Ilca 6,36.0,0,P,12,0,287.0,188.0,European Championship 2023 - Silver Fleet,Q4
,,KUHLMANN PIA,6.0,Ilca 6,19.0,0,P,13,0,292.0,196.0,European Championship 2023 - Silver Fleet,Q4
,,CONRADI PIA,6.0,Ilca 6,19.0,0,P,14,0,276.0,196.0,European Championship 2023 - Silver Fleet,Q4
,,KARAGEORGOU EVANGELIA,6.0,Ilca 6,39.0,0,P,15,0,287.0,200.0,European Championship 2023 - Silver Fleet,Q4
,,BALAS URSULA,6.0,Ilca 6,40.0,1,P,16,0,288.0,202.0,European Championship 2023 - Silver Fleet,Q4
,,ESCUDERO AMAYA,6.0,Ilca 6,32.0,0,P,17,0,289.0,204.0,European Championship 2023 - Silver Fleet,Q4
,,OHRNELL JENNIFER,6.0,Ilca 6,51.0,0,P,18,0,331.0,217.0,European Championship 2023 - Silver Fleet,Q4
,,MARTINEZ SHEILA,6.0,Ilca 6,45.0,1,P,19,0,318.0,231.0,European Championship 2023 - Silver Fleet,Q4
,,LUBAC THEA,6.0,Ilca 6,38.0,0,P,20,0,326.0,233.0,European Championship 2023 - Silver Fleet,Q4
,,MARTINEZ MARIA,6.0,Ilca 6,42.0,1,P,21,0,317.0,233.0,European Championship 2023 - Silver Fleet,Q4
,,VALENCIC ALENKA,6.0,Ilca 6,50.0,1,P,22,0,339.0,234.0,European Championship 2023 - Silver Fleet,Q4
,,VYNOHRADOVA YELYZAVETA,6.0,Ilca 6,33.0,0,P,23,0,347.0,239.0,European Championship 2023 - Silver Fleet,Q4
,,RADULIC MAILYS,6.0,Ilca 6,47.0,0,P,24,0,344.0,240.0,European Championship 2023 - Silver Fleet,Q4
,,ANDUGAR GISBERT ANGELA,6.0,Ilca 6,44.0,0,P,25,0,338.0,244.0,European Championship 2023 - Silver Fleet,Q4
,,NAUMENKO SOFIIA,6.0,Ilca 6,29.0,0,P,26,0,347.0,244.0,European Championship 2023 - Silver Fleet,Q4
,,MASTELIC PETRA,6.0,Ilca 6,21.0,0,P,27,0,348.0,244.0,European Championship 2023 - Silver Fleet,Q4
,,CIBULE ELZA,6.0,Ilca 6,36.0,0,P,28,0,347.0,245.0,European Championship 2023 - Silver Fleet,Q4
,,SITGES NICOLAU MIRIAM,6.0,Ilca 6,38.0,0,P,29,0,334.0,252.0,European Championship 2023 - Silver Fleet,Q4
,,CICCHINE' MARIA GIULIA,6.0,Ilca 6,49.0,1,P,30,0,356.0,259.0,European Championship 2023 - Silver Fleet,Q4
,,KOURAVELOU ARGYRO,6.0,Ilca 6,34.0,0,P,31,0,357.0,263.0,European Championship 2023 - Silver Fleet,Q4
,,PERES LUISA,6.0,Ilca 6,34.0,0,P,32,0,361.0,266.0,European Championship 2023 - Silver Fleet,Q4
,,SAFIN ROMI,6.0,Ilca 6,43.0,0,P,33,0,359.0,269.0,European Championship 2023 - Silver Fleet,Q4
,,HIMMELOVA KLARA,6.0,Ilca 6,42.0,0,P,34,0,366.0,271.0,European Championship 2023 - Silver Fleet,Q4
,,PAPENTHIN GESA,6.0,Ilca 6,41.0,0,P,35,0,375.0,277.0,European Championship 2023 - Silver Fleet,Q4
,,ARIKAN OKYANUS,6.0,Ilca 6,44.0,0,P,36,0,382.0,280.0,European Championship 2023 - Silver Fleet,Q4
,,HABERLAND HENRIETTE,6.0,Ilca 6,52.0,1,P,37,0,389.0,286.0,European Championship 2023 - Silver Fleet,Q4
,,IUORIO ALINA,6.0,Ilca 6,57.0,1,P,38,DNC,405.0,291.0,European Championship 2023 - Silver Fleet,Q4
,,CARLES-TOLRA MIRIAM,6.0,Ilca 6,39.0,0,P,39,0,395.0,291.0,European Championship 2023 - Silver Fleet,Q4
,,SEGNINI NICOL,6.0,Ilca 6,47.0,0,P,40,0,393.0,296.0,European Championship 2023 - Silver Fleet,Q4
,,PERELLO MARGA,6.0,Ilca 6,37.0,0,P,41,0,404.0,298.0,European Championship 2023 - Silver Fleet,Q4
,,BAUDET LEONIE,6.0,Ilca 6,54.0,1,P,42,0,411.0,301.0,European Championship 2023 - Silver Fleet,Q4
,,PORTOLOU VARVARA,6.0,Ilca 6,46.0,0,P,43,0,409.0,302.0,European Championship 2023 - Silver Fleet,Q4
,,JORDAN AGUSTINA,6.0,Ilca 6,48.0,0,P,44,0,422.0,321.0,European Championship 2023 - Silver Fleet,Q4
,,HARTENBERGER ELISA,6.0,Ilca 6,52.0,1,P,45,0,429.0,325.0,European Championship 2023 - Silver Fleet,Q4
,,MIRZAI ELLA,6.0,Ilca 6,53.0,1,P,46,0,440.0,334.0,European Championship 2023 - Silver Fleet,Q4
,,AQUILINA LACEY,6.0,Ilca 6,48.0,0,P,47,0,452.0,342.0,European Championship 2023 - Silver Fleet,Q4
,,MOHAMAD LATIF NUR ALIA AMERA,6.0,Ilca 6,49.0,0,P,48,0,451.0,342.0,European Championship 2023 - Silver Fleet,Q4
,,GUARAGNA NICOL,6.0,Ilca 6,45.0,0,P,49,0,452.0,347.0,European Championship 2023 - Silver Fleet,Q4
,,CORTE SUALON GIULIA,6.0,Ilca 6,54.0,1,P,50,0,478.0,367.0,European Championship 2023 - Silver Fleet,Q4
,,CHELLI VALENTINA,6.0,Ilca 6,51.0,0,P,51,0,475.0,370.0,European Championship 2023 - Silver Fleet,Q4
,,RICCI LUCREZIA LUNA,6.0,Ilca 6,53.0,0,P,52,0,499.0,385.0,European Championship 2023 - Silver Fleet,Q4
,,COMPANY BLANCA,6.0,Ilca 6,50.0,0,P,53,0,497.0,387.0,European Championship 2023 - Silver Fleet,Q4
,,PARODI NINA,6.0,Ilca 6,57.0,1,P,54,RET,515.0,401.0,European Championship 2023 - Silver Fleet,Q4
,,INI BEATRICE,6.0,Ilca 6,57.0,0,P,55,DNC,528.0,414.0,European Championship 2023 - Silver Fleet,Q4
,,BOUCKAERT LAURA,6.0,Ilca 6,57.0,0,P,56,DNS,558.0,444.0,European Championship 2023 - Silver Fleet,Q4
,,CARDOZO LUCIANA,6.0,Ilca 6,57.0,1,P,1,DSQ,230.0,121.0,European Championship 2023 - Silver Fleet,Q5
,,PLETIKOS LIN,6.0,Ilca 6,24.0,0,P,2,0,203.0,125.0,European Championship 2023 - Silver Fleet,Q5
,,HIMMES LARA,6.0,Ilca 6,20.0,0,P,3,0,203.0,132.0,European Championship 2023 - Silver Fleet,Q5
,,PALANTI ALESSIA,6.0,Ilca 6,11.0,0,P,4,0,236.0,139.0,European Championship 2023 - Silver Fleet,Q5
,,MATTIVI EMMA,6.0,Ilca 6,42.0,1,P,5,0,234.0,149.0,European Championship 2023 - Silver Fleet,Q5
,,SCHIFFMAN HALLIE,6.0,Ilca 6,26.0,0,P,6,0,230.0,152.0,European Championship 2023 - Silver Fleet,Q5
,,ARSENI MARIA VITTORIA,6.0,Ilca 6,29.0,0,P,7,0,239.0,152.0,European Championship 2023 - Silver Fleet,Q5
,,GRAVELY CLARA,6.0,Ilca 6,57.0,1,P,8,bfd,256.0,157.0,European Championship 2023 - Silver Fleet,Q5
,,HERNANDEZ PENA ISABEL,6.0,Ilca 6,35.0,1,P,9,0,234.0,158.0,European Championship 2023 - Silver Fleet,Q5
,,CARACCIOLO GINEVRA,6.0,Ilca 6,21.0,0,P,10,0,265.0,173.0,European Championship 2023 - Silver Fleet,Q5
,,MONTGOMERY SOPHIA,6.0,Ilca 6,32.0,0,P,11,0,274.0,187.0,European Championship 2023 - Silver Fleet,Q5
,,SANTORUM ALISS,6.0,Ilca 6,38.0,0,P,12,0,287.0,188.0,European Championship 2023 - Silver Fleet,Q5
,,KUHLMANN PIA,6.0,Ilca 6,22.0,0,P,13,0,292.0,196.0,European Championship 2023 - Silver Fleet,Q5
,,CONRADI PIA,6.0,Ilca 6,32.0,0,P,14,0,276.0,196.0,European Championship 2023 - Silver Fleet,Q5
,,KARAGEORGOU EVANGELIA,6.0,Ilca 6,47.0,1,P,15,0,287.0,200.0,European Championship 2023 - Silver Fleet,Q5
,,BALAS URSULA,6.0,Ilca 6,33.0,0,P,16,0,288.0,202.0,European Championship 2023 - Silver Fleet,Q5
,,ESCUDERO AMAYA,6.0,Ilca 6,30.0,0,P,17,0,289.0,204.0,European Championship 2023 - Silver Fleet,Q5
,,OHRNELL JENNIFER,6.0,Ilca 6,57.0,1,P,18,DNC,331.0,217.0,European Championship 2023 - Silver Fleet,Q5
,,MARTINEZ SHEILA,6.0,Ilca 6,28.0,0,P,19,0,318.0,231.0,European Championship 2023 - Silver Fleet,Q5
,,LUBAC THEA,6.0,Ilca 6,31.0,0,P,20,0,326.0,233.0,European Championship 2023 - Silver Fleet,Q5
,,MARTINEZ MARIA,6.0,Ilca 6,37.0,0,P,21,0,317.0,233.0,European Championship 2023 - Silver Fleet,Q5
,,VALENCIC ALENKA,6.0,Ilca 6,49.0,0,P,22,0,339.0,234.0,European Championship 2023 - Silver Fleet,Q5
,,VYNOHRADOVA YELYZAVETA,6.0,Ilca 6,40.0,0,P,23,0,347.0,239.0,European Championship 2023 - Silver Fleet,Q5
,,RADULIC MAILYS,6.0,Ilca 6,43.0,0,P,24,0,344.0,240.0,European Championship 2023 - Silver Fleet,Q5
,,ANDUGAR GISBERT ANGELA,6.0,Ilca 6,37.0,0,P,25,0,338.0,244.0,European Championship 2023 - Silver Fleet,Q5
,,NAUMENKO SOFIIA,6.0,Ilca 6,10.0,0,P,26,0,347.0,244.0,European Championship 2023 - Silver Fleet,Q5
,,MASTELIC PETRA,6.0,Ilca 6,28.0,0,P,27,0,348.0,244.0,European Championship 2023 - Silver Fleet,Q5
,,CIBULE ELZA,6.0,Ilca 6,57.0,1,P,28,bfd,347.0,245.0,European Championship 2023 - Silver Fleet,Q5
,,SITGES NICOLAU MIRIAM,6.0,Ilca 6,30.0,0,P,29,0,334.0,252.0,European Championship 2023 - Silver Fleet,Q5
,,CICCHINE' MARIA GIULIA,6.0,Ilca 6,39.0,0,P,30,0,356.0,259.0,European Championship 2023 - Silver Fleet,Q5
,,KOURAVELOU ARGYRO,6.0,Ilca 6,48.0,1,P,31,0,357.0,263.0,European Championship 2023 - Silver Fleet,Q5
,,PERES LUISA,6.0,Ilca 6,36.0,0,P,32,0,361.0,266.0,European Championship 2023 - Silver Fleet,Q5
,,SAFIN ROMI,6.0,Ilca 6,34.0,0,P,33,0,359.0,269.0,European Championship 2023 - Silver Fleet,Q5
,,HIMMELOVA KLARA,6.0,Ilca 6,35.0,0,P,34,0,366.0,271.0,European Championship 2023 - Silver Fleet,Q5
,,PAPENTHIN GESA,6.0,Ilca 6,44.0,0,P,35,0,375.0,277.0,European Championship 2023 - Silver Fleet,Q5
,,ARIKAN OKYANUS,6.0,Ilca 6,40.0,0,P,36,0,382.0,280.0,European Championship 2023 - Silver Fleet,Q5
,,HABERLAND HENRIETTE,6.0,Ilca 6,42.0,0,P,37,0,389.0,286.0,European Championship 2023 - Silver Fleet,Q5
,,IUORIO ALINA,6.0,Ilca 6,57.0,1,P,38,DNC,405.0,291.0,European Championship 2023 - Silver Fleet,Q5
,,CARLES-TOLRA MIRIAM,6.0,Ilca 6,38.0,0,P,39,0,395.0,291.0,European Championship 2023 - Silver Fleet,Q5
,,SEGNINI NICOL,6.0,Ilca 6,36.0,0,P,40,0,393.0,296.0,European Championship 2023 - Silver Fleet,Q5
,,PERELLO MARGA,6.0,Ilca 6,46.0,0,P,41,0,404.0,298.0,European Championship 2023 - Silver Fleet,Q5
,,BAUDET LEONIE,6.0,Ilca 6,44.0,0,P,42,0,411.0,301.0,European Championship 2023 - Silver Fleet,Q5
,,PORTOLOU VARVARA,6.0,Ilca 6,39.0,0,P,43,0,409.0,302.0,European Championship 2023 - Silver Fleet,Q5
,,JORDAN AGUSTINA,6.0,Ilca 6,41.0,0,P,44,0,422.0,321.0,European Championship 2023 - Silver Fleet,Q5
,,HARTENBERGER ELISA,6.0,Ilca 6,52.0,1,P,45,0,429.0,325.0,European Championship 2023 - Silver Fleet,Q5
,,MIRZAI ELLA,6.0,Ilca 6,53.0,1,P,46,0,440.0,334.0,European Championship 2023 - Silver Fleet,Q5
,,AQUILINA LACEY,6.0,Ilca 6,57.0,1,P,47,bfd,452.0,342.0,European Championship 2023 - Silver Fleet,Q5
,,MOHAMAD LATIF NUR ALIA AMERA,6.0,Ilca 6,51.0,0,P,48,0,451.0,342.0,European Championship 2023 - Silver Fleet,Q5
,,GUARAGNA NICOL,6.0,Ilca 6,43.0,0,P,49,0,452.0,347.0,European Championship 2023 - Silver Fleet,Q5
,,CORTE SUALON GIULIA,6.0,Ilca 6,50.0,0,P,50,0,478.0,367.0,European Championship 2023 - Silver Fleet,Q5
,,CHELLI VALENTINA,6.0,Ilca 6,41.0,0,P,51,0,475.0,370.0,European Championship 2023 - Silver Fleet,Q5
,,RICCI LUCREZIA LUNA,6.0,Ilca 6,57.0,1,P,52,DNC,499.0,385.0,European Championship 2023 - Silver Fleet,Q5
,,COMPANY BLANCA,6.0,Ilca 6,57.0,1,P,53,bfd,497.0,387.0,European Championship 2023 - Silver Fleet,Q5
,,PARODI NINA,6.0,Ilca 6,57.0,1,P,54,DNS,515.0,401.0,European Championship 2023 - Silver Fleet,Q5
,,INI BEATRICE,6.0,Ilca 6,57.0,0,P,55,DNC,528.0,414.0,European Championship 2023 - Silver Fleet,Q5
,,BOUCKAERT LAURA,6.0,Ilca 6,57.0,0,P,56,DNF,558.0,444.0,European Championship 2023 - Silver Fleet,Q5
,,CARDOZO LUCIANA,6.0,Ilca 6,23.0,0,P,1,0,230.0,121.0,European Championship 2023 - Silver Fleet,Q6
,,PLETIKOS LIN,6.0,Ilca 6,38.0,1,P,2,0,203.0,125.0,European Championship 2023 - Silver Fleet,Q6
,,HIMMES LARA,6.0,Ilca 6,31.0,0,P,3,0,203.0,132.0,European Championship 2023 - Silver Fleet,Q6
,,PALANTI ALESSIA,6.0,Ilca 6,16.0,0,P,4,0,236.0,139.0,European Championship 2023 - Silver Fleet,Q6
,,MATTIVI EMMA,6.0,Ilca 6,36.0,0,P,5,0,234.0,149.0,European Championship 2023 - Silver Fleet,Q6
,,SCHIFFMAN HALLIE,6.0,Ilca 6,30.0,0,P,6,0,230.0,152.0,European Championship 2023 - Silver Fleet,Q6
,,ARSENI MARIA VITTORIA,6.0,Ilca 6,41.0,1,P,7,0,239.0,152.0,European Championship 2023 - Silver Fleet,Q6
,,GRAVELY CLARA,6.0,Ilca 6,9.0,0,P,8,0,256.0,157.0,European Championship 2023 - Silver Fleet,Q6
,,HERNANDEZ PENA ISABEL,6.0,Ilca 6,24.0,0,P,9,0,234.0,158.0,European Championship 2023 - Silver Fleet,Q6
,,CARACCIOLO GINEVRA,6.0,Ilca 6,28.0,0,P,10,0,265.0,173.0,European Championship 2023 - Silver Fleet,Q6
,,MONTGOMERY SOPHIA,6.0,Ilca 6,37.0,0,P,11,0,274.0,187.0,European Championship 2023 - Silver Fleet,Q6
,,SANTORUM ALISS,6.0,Ilca 6,22.0,0,P,12,0,287.0,188.0,European Championship 2023 - Silver Fleet,Q6
,,KUHLMANN PIA,6.0,Ilca 6,35.0,0,P,13,0,292.0,196.0,European Championship 2023 - Silver Fleet,Q6
,,CONRADI PIA,6.0,Ilca 6,36.0,1,P,14,0,276.0,196.0,European Championship 2023 - Silver Fleet,Q6
,,KARAGEORGOU EVANGELIA,6.0,Ilca 6,40.0,1,P,15,0,287.0,200.0,European Championship 2023 - Silver Fleet,Q6
,,BALAS URSULA,6.0,Ilca 6,37.0,0,P,16,0,288.0,202.0,European Championship 2023 - Silver Fleet,Q6
,,ESCUDERO AMAYA,6.0,Ilca 6,35.0,0,P,17,0,289.0,204.0,European Championship 2023 - Silver Fleet,Q6
,,OHRNELL JENNIFER,6.0,Ilca 6,57.0,1,P,18,DNC,331.0,217.0,European Championship 2023 - Silver Fleet,Q6
,,MARTINEZ SHEILA,6.0,Ilca 6,39.0,0,P,19,0,318.0,231.0,European Championship 2023 - Silver Fleet,Q6
,,LUBAC THEA,6.0,Ilca 6,33.0,0,P,20,0,326.0,233.0,European Championship 2023 - Silver Fleet,Q6
,,MARTINEZ MARIA,6.0,Ilca 6,42.0,1,P,21,0,317.0,233.0,European Championship 2023 - Silver Fleet,Q6
,,VALENCIC ALENKA,6.0,Ilca 6,50.0,0,P,22,0,339.0,234.0,European Championship 2023 - Silver Fleet,Q6
,,VYNOHRADOVA YELYZAVETA,6.0,Ilca 6,51.0,1,P,23,0,347.0,239.0,European Championship 2023 - Silver Fleet,Q6
,,RADULIC MAILYS,6.0,Ilca 6,52.0,0,P,24,0,344.0,240.0,European Championship 2023 - Silver Fleet,Q6
,,ANDUGAR GISBERT ANGELA,6.0,Ilca 6,45.0,1,P,25,0,338.0,244.0,European Championship 2023 - Silver Fleet,Q6
,,NAUMENKO SOFIIA,6.0,Ilca 6,32.0,0,P,26,0,347.0,244.0,European Championship 2023 - Silver Fleet,Q6
,,MASTELIC PETRA,6.0,Ilca 6,18.0,0,P,27,0,348.0,244.0,European Championship 2023 - Silver Fleet,Q6
,,CIBULE ELZA,6.0,Ilca 6,45.0,0,P,28,0,347.0,245.0,European Championship 2023 - Silver Fleet,Q6
,,SITGES NICOLAU MIRIAM,6.0,Ilca 6,41.0,1,P,29,0,334.0,252.0,European Championship 2023 - Silver Fleet,Q6
,,CICCHINE' MARIA GIULIA,6.0,Ilca 6,43.0,0,P,30,0,356.0,259.0,European Championship 2023 - Silver Fleet,Q6
,,KOURAVELOU ARGYRO,6.0,Ilca 6,46.0,1,P,31,0,357.0,263.0,European Championship 2023 - Silver Fleet,Q6
,,PERES LUISA,6.0,Ilca 6,46.0,1,P,32,0,361.0,266.0,European Championship 2023 - Silver Fleet,Q6
,,SAFIN ROMI,6.0,Ilca 6,40.0,0,P,33,0,359.0,269.0,European Championship 2023 - Silver Fleet,Q6
,,HIMMELOVA KLARA,6.0,Ilca 6,42.0,0,P,34,0,366.0,271.0,European Championship 2023 - Silver Fleet,Q6
,,PAPENTHIN GESA,6.0,Ilca 6,32.0,0,P,35,0,375.0,277.0,European Championship 2023 - Silver Fleet,Q6
,,ARIKAN OKYANUS,6.0,Ilca 6,50.0,0,P,36,0,382.0,280.0,European Championship 2023 - Silver Fleet,Q6
,,HABERLAND HENRIETTE,6.0,Ilca 6,49.0,0,P,37,0,389.0,286.0,European Championship 2023 - Silver Fleet,Q6
,,IUORIO ALINA,6.0,Ilca 6,57.0,0,P,38,DNC,405.0,291.0,European Championship 2023 - Silver Fleet,Q6
,,CARLES-TOLRA MIRIAM,6.0,Ilca 6,48.0,1,P,39,0,395.0,291.0,European Championship 2023 - Silver Fleet,Q6
,,SEGNINI NICOL,6.0,Ilca 6,39.0,0,P,40,0,393.0,296.0,European Championship 2023 - Silver Fleet,Q6
,,PERELLO MARGA,6.0,Ilca 6,38.0,0,P,41,0,404.0,298.0,European Championship 2023 - Silver Fleet,Q6
,,BAUDET LEONIE,6.0,Ilca 6,53.0,0,P,42,0,411.0,301.0,European Championship 2023 - Silver Fleet,Q6
