ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,SOFIA HAMALAINEN,,IQFOIL FEM.,22.0,0,,75,0,540,380,European Championship 2023,7Q
,,SOFIA HAMALAINEN,,IQFOIL FEM.,46.0,1,,75,DNF,540,380,European Championship 2023,8Q
,,SOFIA HAMALAINEN,,IQFOIL FEM.,30.0,0,,75,0,540,380,European Championship 2023,9F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,31.0,0,,75,0,540,380,European Championship 2023,10F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,31.0,0,,75,0,540,380,European Championship 2023,11F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,28.0,0,,75,0,540,380,European Championship 2023,12F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,27.0,0,,75,0,540,380,European Championship 2023,13F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,43.0,0,,75,0,540,380,European Championship 2023,14F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,37.0,0,,75,0,540,380,European Championship 2023,15F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,20.0,0,,75,0,540,380,European Championship 2023,16F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,32.0,0,,75,0,540,380,European Championship 2023,17F
,,SOFIA HAMALAINEN,,IQFOIL FEM.,14.0,0,,75,0,540,380,European Championship 2023,18F
,,BRUNA MARTINELLI,,IQFOIL FEM.,33.0,0,,76,0,549,385,European Championship 2023,1Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,35.0,0,,76,0,549,385,European Championship 2023,2Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,34.0,0,,76,0,549,385,European Championship 2023,3Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,37.0,0,,76,0,549,385,European Championship 2023,4Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,32.0,0,,76,0,549,385,European Championship 2023,5Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,36.0,0,,76,0,549,385,European Championship 2023,6Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,34.0,0,,76,0,549,385,European Championship 2023,7Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,46.0,1,,76,DNF,549,385,European Championship 2023,8Q
,,BRUNA MARTINELLI,,IQFOIL FEM.,36.0,0,,76,0,549,385,European Championship 2023,9F
,,BRUNA MARTINELLI,,IQFOIL FEM.,33.0,0,,76,0,549,385,European Championship 2023,10F
,,BRUNA MARTINELLI,,IQFOIL FEM.,29.0,0,,76,0,549,385,European Championship 2023,11F
,,BRUNA MARTINELLI,,IQFOIL FEM.,29.0,0,,76,0,549,385,European Championship 2023,12F
,,BRUNA MARTINELLI,,IQFOIL FEM.,7.0,0,,76,0,549,385,European Championship 2023,13F
,,BRUNA MARTINELLI,,IQFOIL FEM.,17.0,0,,76,0,549,385,European Championship 2023,14F
,,BRUNA MARTINELLI,,IQFOIL FEM.,31.0,0,,76,0,549,385,European Championship 2023,15F
,,BRUNA MARTINELLI,,IQFOIL FEM.,13.0,0,,76,0,549,385,European Championship 2023,16F
,,BRUNA MARTINELLI,,IQFOIL FEM.,22.0,0,,76,0,549,385,European Championship 2023,17F
,,BRUNA MARTINELLI,,IQFOIL FEM.,45.0,1,,76,DNF,549,385,European Championship 2023,18F
,,HELENA WANSER,,IQFOIL FEM.,46.0,1,,77,DNC,565,417,European Championship 2023,1Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,1,,77,DNC,565,417,European Championship 2023,2Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,3Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,4Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,5Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,6Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,7Q
,,HELENA WANSER,,IQFOIL FEM.,46.0,0,,77,DNC,565,417,European Championship 2023,8Q
,,HELENA WANSER,,IQFOIL FEM.,29.0,0,,77,0,565,417,European Championship 2023,9F
,,HELENA WANSER,,IQFOIL FEM.,22.0,0,,77,0,565,417,European Championship 2023,10F
,,HELENA WANSER,,IQFOIL FEM.,21.0,0,,77,0,565,417,European Championship 2023,11F
,,HELENA WANSER,,IQFOIL FEM.,27.0,0,,77,0,565,417,European Championship 2023,12F
,,HELENA WANSER,,IQFOIL FEM.,19.0,0,,77,0,565,417,European Championship 2023,13F
,,HELENA WANSER,,IQFOIL FEM.,27.0,0,,77,0,565,417,European Championship 2023,14F
,,HELENA WANSER,,IQFOIL FEM.,15.0,0,,77,0,565,417,European Championship 2023,15F
,,HELENA WANSER,,IQFOIL FEM.,12.0,0,,77,0,565,417,European Championship 2023,16F
,,HELENA WANSER,,IQFOIL FEM.,20.0,0,,77,0,565,417,European Championship 2023,17F
,,HELENA WANSER,,IQFOIL FEM.,5.0,0,,77,0,565,417,European Championship 2023,18F
,,LORENA ABICHT,,IQFOIL FEM.,36.0,0,,78,0,616,448,European Championship 2023,1Q
,,LORENA ABICHT,,IQFOIL FEM.,33.0,0,,78,0,616,448,European Championship 2023,2Q
,,LORENA ABICHT,,IQFOIL FEM.,37.0,0,,78,0,616,448,European Championship 2023,3Q
,,LORENA ABICHT,,IQFOIL FEM.,35.0,0,,78,0,616,448,European Championship 2023,4Q
,,LORENA ABICHT,,IQFOIL FEM.,40.0,0,,78,0,616,448,European Championship 2023,5Q
,,LORENA ABICHT,,IQFOIL FEM.,38.0,0,,78,0,616,448,European Championship 2023,6Q
,,LORENA ABICHT,,IQFOIL FEM.,32.0,0,,78,0,616,448,European Championship 2023,7Q
,,LORENA ABICHT,,IQFOIL FEM.,46.0,1,,78,DNC,616,448,European Championship 2023,8Q
,,LORENA ABICHT,,IQFOIL FEM.,33.0,0,,78,0,616,448,European Championship 2023,9F
,,LORENA ABICHT,,IQFOIL FEM.,34.0,0,,78,0,616,448,European Championship 2023,10F
,,LORENA ABICHT,,IQFOIL FEM.,30.0,0,,78,0,616,448,European Championship 2023,11F
,,LORENA ABICHT,,IQFOIL FEM.,32.0,0,,78,0,616,448,European Championship 2023,12F
,,LORENA ABICHT,,IQFOIL FEM.,21.0,0,,78,0,616,448,European Championship 2023,13F
,,LORENA ABICHT,,IQFOIL FEM.,37.0,0,,78,0,616,448,European Championship 2023,14F
,,LORENA ABICHT,,IQFOIL FEM.,29.0,0,,78,0,616,448,European Championship 2023,15F
,,LORENA ABICHT,,IQFOIL FEM.,30.0,0,,78,0,616,448,European Championship 2023,16F
,,LORENA ABICHT,,IQFOIL FEM.,28.0,0,,78,0,616,448,European Championship 2023,17F
,,LORENA ABICHT,,IQFOIL FEM.,45.0,1,,78,DNF,616,448,European Championship 2023,18F
,,SIRI KASKEALA,,IQFOIL FEM.,37.0,0,,79,0,663,488,European Championship 2023,1Q
,,SIRI KASKEALA,,IQFOIL FEM.,37.0,0,,79,0,663,488,European Championship 2023,2Q
,,SIRI KASKEALA,,IQFOIL FEM.,38.0,0,,79,0,663,488,European Championship 2023,3Q
,,SIRI KASKEALA,,IQFOIL FEM.,36.0,0,,79,0,663,488,European Championship 2023,4Q
,,SIRI KASKEALA,,IQFOIL FEM.,39.0,0,,79,0,663,488,European Championship 2023,5Q
,,SIRI KASKEALA,,IQFOIL FEM.,40.0,0,,79,0,663,488,European Championship 2023,6Q
,,SIRI KASKEALA,,IQFOIL FEM.,46.0,1,,79,DNF,663,488,European Championship 2023,7Q
,,SIRI KASKEALA,,IQFOIL FEM.,46.0,1,,79,RET,663,488,European Championship 2023,8Q
,,SIRI KASKEALA,,IQFOIL FEM.,34.0,0,,79,0,663,488,European Championship 2023,9F
,,SIRI KASKEALA,,IQFOIL FEM.,38.0,0,,79,0,663,488,European Championship 2023,10F
,,SIRI KASKEALA,,IQFOIL FEM.,32.0,0,,79,0,663,488,European Championship 2023,11F
,,SIRI KASKEALA,,IQFOIL FEM.,34.0,0,,79,0,663,488,European Championship 2023,12F
,,SIRI KASKEALA,,IQFOIL FEM.,37.0,0,,79,0,663,488,European Championship 2023,13F
,,SIRI KASKEALA,,IQFOIL FEM.,35.0,0,,79,0,663,488,European Championship 2023,14F
,,SIRI KASKEALA,,IQFOIL FEM.,35.0,0,,79,0,663,488,European Championship 2023,15F
,,SIRI KASKEALA,,IQFOIL FEM.,19.0,0,,79,0,663,488,European Championship 2023,16F
,,SIRI KASKEALA,,IQFOIL FEM.,35.0,0,,79,0,663,488,European Championship 2023,17F
,,SIRI KASKEALA,,IQFOIL FEM.,45.0,1,,79,DNF,663,488,European Championship 2023,18F
,,MIKI YAMABE,,IQFOIL FEM.,46.0,1,,80,DNF,674,500,European Championship 2023,1Q
,,MIKI YAMABE,,IQFOIL FEM.,37.0,0,,80,0,674,500,European Championship 2023,2Q
,,MIKI YAMABE,,IQFOIL FEM.,37.0,0,,80,0,674,500,European Championship 2023,3Q
,,MIKI YAMABE,,IQFOIL FEM.,46.0,1,,80,BFD,674,500,European Championship 2023,4Q
,,MIKI YAMABE,,IQFOIL FEM.,38.0,0,,80,0,674,500,European Championship 2023,5Q
,,MIKI YAMABE,,IQFOIL FEM.,46.0,0,,80,DNC,674,500,European Championship 2023,6Q
,,MIKI YAMABE,,IQFOIL FEM.,35.0,0,,80,0,674,500,European Championship 2023,7Q
,,MIKI YAMABE,,IQFOIL FEM.,46.0,0,,80,DNC,674,500,European Championship 2023,8Q
,,MIKI YAMABE,,IQFOIL FEM.,37.0,0,,80,0,674,500,European Championship 2023,9F
,,MIKI YAMABE,,IQFOIL FEM.,36.0,0,,80,0,674,500,European Championship 2023,10F
,,MIKI YAMABE,,IQFOIL FEM.,36.0,0,,80,0,674,500,European Championship 2023,11F
,,MIKI YAMABE,,IQFOIL FEM.,36.0,0,,80,0,674,500,European Championship 2023,12F
,,MIKI YAMABE,,IQFOIL FEM.,33.0,0,,80,0,674,500,European Championship 2023,13F
,,MIKI YAMABE,,IQFOIL FEM.,25.0,0,,80,0,674,500,European Championship 2023,14F
,,MIKI YAMABE,,IQFOIL FEM.,23.0,0,,80,0,674,500,European Championship 2023,15F
,,MIKI YAMABE,,IQFOIL FEM.,35.0,0,,80,0,674,500,European Championship 2023,16F
,,MIKI YAMABE,,IQFOIL FEM.,37.0,0,,80,0,674,500,European Championship 2023,17F
,,MIKI YAMABE,,IQFOIL FEM.,45.0,1,,80,DNF,674,500,European Championship 2023,18F
,,AIKATERINI DIVARI,,IQFOIL FEM.,46.0,1,,81,DNF,669,501,European Championship 2023,1Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,38.0,0,,81,0,669,501,European Championship 2023,2Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,39.0,0,,81,0,669,501,European Championship 2023,3Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,38.0,0,,81,0,669,501,European Championship 2023,4Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,41.0,0,,81,0,669,501,European Championship 2023,5Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,39.0,0,,81,0,669,501,European Championship 2023,6Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,46.0,1,,81,DNF,669,501,European Championship 2023,7Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,46.0,0,,81,DNC,669,501,European Championship 2023,8Q
,,AIKATERINI DIVARI,,IQFOIL FEM.,35.0,0,,81,0,669,501,European Championship 2023,9F
,,AIKATERINI DIVARI,,IQFOIL FEM.,39.0,0,,81,0,669,501,European Championship 2023,10F
,,AIKATERINI DIVARI,,IQFOIL FEM.,35.0,0,,81,0,669,501,European Championship 2023,11F
,,AIKATERINI DIVARI,,IQFOIL FEM.,37.0,0,,81,0,669,501,European Championship 2023,12F
,,AIKATERINI DIVARI,,IQFOIL FEM.,35.0,0,,81,0,669,501,European Championship 2023,13F
,,AIKATERINI DIVARI,,IQFOIL FEM.,33.0,0,,81,0,669,501,European Championship 2023,14F
,,AIKATERINI DIVARI,,IQFOIL FEM.,35.0,0,,81,0,669,501,European Championship 2023,15F
,,AIKATERINI DIVARI,,IQFOIL FEM.,34.0,0,,81,0,669,501,European Championship 2023,16F
,,AIKATERINI DIVARI,,IQFOIL FEM.,29.0,0,,81,0,669,501,European Championship 2023,17F
,,AIKATERINI DIVARI,,IQFOIL FEM.,24.0,0,,81,0,669,501,European Championship 2023,18F
,,CHIARA FERRETTI,,IQFOIL FEM.,46.0,1,,82,DNC,685,509,European Championship 2023,1Q
,,CHIARA FERRETTI,,IQFOIL FEM.,40.0,0,,82,0,685,509,European Championship 2023,2Q
,,CHIARA FERRETTI,,IQFOIL FEM.,46.0,1,,82,BFD,685,509,European Championship 2023,3Q
,,CHIARA FERRETTI,,IQFOIL FEM.,37.0,0,,82,0,685,509,European Championship 2023,4Q
,,CHIARA FERRETTI,,IQFOIL FEM.,40.0,0,,82,0,685,509,European Championship 2023,5Q
,,CHIARA FERRETTI,,IQFOIL FEM.,38.0,0,,82,0,685,509,European Championship 2023,6Q
,,CHIARA FERRETTI,,IQFOIL FEM.,46.0,0,,82,DNF,685,509,European Championship 2023,7Q
,,CHIARA FERRETTI,,IQFOIL FEM.,46.0,0,,82,DNC,685,509,European Championship 2023,8Q
,,CHIARA FERRETTI,,IQFOIL FEM.,32.0,0,,82,0,685,509,European Championship 2023,9F
,,CHIARA FERRETTI,,IQFOIL FEM.,37.0,0,,82,0,685,509,European Championship 2023,10F
,,CHIARA FERRETTI,,IQFOIL FEM.,33.0,0,,82,0,685,509,European Championship 2023,11F
,,CHIARA FERRETTI,,IQFOIL FEM.,35.0,0,,82,0,685,509,European Championship 2023,12F
,,CHIARA FERRETTI,,IQFOIL FEM.,31.0,0,,82,0,685,509,European Championship 2023,13F
,,CHIARA FERRETTI,,IQFOIL FEM.,39.0,0,,82,0,685,509,European Championship 2023,14F
,,CHIARA FERRETTI,,IQFOIL FEM.,39.0,0,,82,0,685,509,European Championship 2023,15F
,,CHIARA FERRETTI,,IQFOIL FEM.,22.0,0,,82,0,685,509,European Championship 2023,16F
,,CHIARA FERRETTI,,IQFOIL FEM.,33.0,0,,82,0,685,509,European Championship 2023,17F
,,CHIARA FERRETTI,,IQFOIL FEM.,45.0,1,,82,DNF,685,509,European Championship 2023,18F
,,EMILIA KOSTI,,IQFOIL FEM.,46.0,1,,83,DNF,698,521,European Championship 2023,1Q
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,2Q
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,3Q
,,EMILIA KOSTI,,IQFOIL FEM.,39.0,0,,83,0,698,521,European Championship 2023,4Q
,,EMILIA KOSTI,,IQFOIL FEM.,41.0,0,,83,0,698,521,European Championship 2023,5Q
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,6Q
,,EMILIA KOSTI,,IQFOIL FEM.,31.0,0,,83,0,698,521,European Championship 2023,7Q
,,EMILIA KOSTI,,IQFOIL FEM.,46.0,1,,83,DNF,698,521,European Championship 2023,8Q
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,9F
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,10F
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,11F
,,EMILIA KOSTI,,IQFOIL FEM.,40.0,0,,83,0,698,521,European Championship 2023,12F
,,EMILIA KOSTI,,IQFOIL FEM.,33.0,0,,83,0,698,521,European Championship 2023,13F
,,EMILIA KOSTI,,IQFOIL FEM.,37.0,0,,83,0,698,521,European Championship 2023,14F
,,EMILIA KOSTI,,IQFOIL FEM.,29.0,0,,83,0,698,521,European Championship 2023,15F
,,EMILIA KOSTI,,IQFOIL FEM.,33.0,0,,83,0,698,521,European Championship 2023,16F
,,EMILIA KOSTI,,IQFOIL FEM.,38.0,0,,83,0,698,521,European Championship 2023,17F
,,EMILIA KOSTI,,IQFOIL FEM.,45.0,1,,83,DSQ,698,521,European Championship 2023,18F
,,MARSHA SHAHRIN,,IQFOIL FEM.,46.0,1,,84,DNF,703,524,European Championship 2023,1Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,42.0,0,,84,0,703,524,European Championship 2023,2Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,41.0,0,,84,0,703,524,European Championship 2023,3Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,42.0,0,,84,0,703,524,European Championship 2023,4Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,42.0,0,,84,0,703,524,European Championship 2023,5Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,39.0,0,,84,0,703,524,European Championship 2023,6Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,46.0,1,,84,DNC,703,524,European Championship 2023,7Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,46.0,0,,84,DNC,703,524,European Championship 2023,8Q
,,MARSHA SHAHRIN,,IQFOIL FEM.,38.0,0,,84,0,703,524,European Championship 2023,9F
,,MARSHA SHAHRIN,,IQFOIL FEM.,42.0,0,,84,0,703,524,European Championship 2023,10F
,,MARSHA SHAHRIN,,IQFOIL FEM.,38.0,0,,84,0,703,524,European Championship 2023,11F
,,MARSHA SHAHRIN,,IQFOIL FEM.,39.0,0,,84,0,703,524,European Championship 2023,12F
,,MARSHA SHAHRIN,,IQFOIL FEM.,29.0,0,,84,0,703,524,European Championship 2023,13F
,,MARSHA SHAHRIN,,IQFOIL FEM.,35.0,0,,84,0,703,524,European Championship 2023,14F
,,MARSHA SHAHRIN,,IQFOIL FEM.,27.0,0,,84,0,703,524,European Championship 2023,15F
,,MARSHA SHAHRIN,,IQFOIL FEM.,32.0,0,,84,0,703,524,European Championship 2023,16F
,,MARSHA SHAHRIN,,IQFOIL FEM.,34.0,0,,84,0,703,524,European Championship 2023,17F
,,MARSHA SHAHRIN,,IQFOIL FEM.,45.0,1,,84,DNF,703,524,European Championship 2023,18F
,,LILA BONDOIS,,IQFOIL FEM.,36.0,0,,85,0,708,524,European Championship 2023,1Q
,,LILA BONDOIS,,IQFOIL FEM.,38.0,0,,85,0,708,524,European Championship 2023,2Q
,,LILA BONDOIS,,IQFOIL FEM.,39.0,0,,85,0,708,524,European Championship 2023,3Q
,,LILA BONDOIS,,IQFOIL FEM.,36.0,0,,85,0,708,524,European Championship 2023,4Q
,,LILA BONDOIS,,IQFOIL FEM.,46.0,1,,85,DNC,708,524,European Championship 2023,5Q
,,LILA BONDOIS,,IQFOIL FEM.,46.0,1,,85,DNC,708,524,European Championship 2023,6Q
,,LILA BONDOIS,,IQFOIL FEM.,46.0,0,,85,DNF,708,524,European Championship 2023,7Q
,,LILA BONDOIS,,IQFOIL FEM.,35.0,0,,85,0,708,524,European Championship 2023,8Q
,,LILA BONDOIS,,IQFOIL FEM.,31.0,0,,85,0,708,524,European Championship 2023,9F
,,LILA BONDOIS,,IQFOIL FEM.,32.0,0,,85,0,708,524,European Championship 2023,10F
,,LILA BONDOIS,,IQFOIL FEM.,34.0,0,,85,0,708,524,European Championship 2023,11F
,,LILA BONDOIS,,IQFOIL FEM.,33.0,0,,85,0,708,524,European Championship 2023,12F
,,LILA BONDOIS,,IQFOIL FEM.,41.0,0,,85,0,708,524,European Championship 2023,13F
,,LILA BONDOIS,,IQFOIL FEM.,33.0,0,,85,0,708,524,European Championship 2023,14F
,,LILA BONDOIS,,IQFOIL FEM.,47.0,1,,85,DNC,708,524,European Championship 2023,15F
,,LILA BONDOIS,,IQFOIL FEM.,45.0,1,,85,DNC,708,524,European Championship 2023,16F
,,LILA BONDOIS,,IQFOIL FEM.,45.0,0,,85,DNC,708,524,European Championship 2023,17F
,,LILA BONDOIS,,IQFOIL FEM.,45.0,0,,85,DNC,708,524,European Championship 2023,18F
,,ELENA SANDERA,,IQFOIL FEM.,46.0,1,,86,DNF,744,562,European Championship 2023,1Q
,,ELENA SANDERA,,IQFOIL FEM.,33.0,0,,86,0,744,562,European Championship 2023,2Q
,,ELENA SANDERA,,IQFOIL FEM.,35.0,0,,86,0,744,562,European Championship 2023,3Q
,,ELENA SANDERA,,IQFOIL FEM.,46.0,1,,86,DNC,744,562,European Championship 2023,4Q
,,ELENA SANDERA,,IQFOIL FEM.,46.0,0,,86,DNC,744,562,European Championship 2023,5Q
,,ELENA SANDERA,,IQFOIL FEM.,46.0,0,,86,DNC,744,562,European Championship 2023,6Q
,,ELENA SANDERA,,IQFOIL FEM.,46.0,0,,86,DNC,744,562,European Championship 2023,7Q
,,ELENA SANDERA,,IQFOIL FEM.,46.0,0,,86,DNC,744,562,European Championship 2023,8Q
,,ELENA SANDERA,,IQFOIL FEM.,45.0,1,,86,DNC,744,562,European Championship 2023,9F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,1,,86,DNC,744,562,European Championship 2023,10F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,0,,86,DNC,744,562,European Championship 2023,11F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,0,,86,DNC,744,562,European Championship 2023,12F
,,ELENA SANDERA,,IQFOIL FEM.,39.0,0,,86,0,744,562,European Championship 2023,13F
,,ELENA SANDERA,,IQFOIL FEM.,19.0,0,,86,0,744,562,European Championship 2023,14F
,,ELENA SANDERA,,IQFOIL FEM.,27.0,0,,86,0,744,562,European Championship 2023,15F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,0,,86,DNC,744,562,European Championship 2023,16F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,0,,86,DNC,744,562,European Championship 2023,17F
,,ELENA SANDERA,,IQFOIL FEM.,45.0,0,,86,DNC,744,562,European Championship 2023,18F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,46.0,1,,87,DNF,747,565,European Championship 2023,1Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,39.0,0,,87,0,747,565,European Championship 2023,2Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,41.0,0,,87,0,747,565,European Championship 2023,3Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,38.0,0,,87,0,747,565,European Championship 2023,4Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,46.0,1,,87,DNF,747,565,European Championship 2023,5Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,46.0,0,,87,DNF,747,565,European Championship 2023,6Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,46.0,0,,87,DNC,747,565,European Championship 2023,7Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,46.0,0,,87,BFD,747,565,European Championship 2023,8Q
,,MARINA CHEROUVEIM,,IQFOIL FEM.,41.0,0,,87,0,747,565,European Championship 2023,9F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,41.0,0,,87,0,747,565,European Championship 2023,10F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,39.0,0,,87,0,747,565,European Championship 2023,11F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,45.0,1,,87,DNC,747,565,European Championship 2023,12F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,35.0,0,,87,0,747,565,European Championship 2023,13F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,41.0,0,,87,0,747,565,European Championship 2023,14F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,33.0,0,,87,0,747,565,European Championship 2023,15F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,39.0,0,,87,0,747,565,European Championship 2023,16F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,40.0,0,,87,0,747,565,European Championship 2023,17F
,,MARINA CHEROUVEIM,,IQFOIL FEM.,45.0,1,,87,DNF,747,565,European Championship 2023,18F
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,1,,88,DNF,751,573,European Championship 2023,1Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,1,,88,DNC,751,573,European Championship 2023,2Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,42.0,0,,88,0,751,573,European Championship 2023,3Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,43.0,0,,88,0,751,573,European Championship 2023,4Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,0,,88,DNF,751,573,European Championship 2023,5Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,0,,88,DNC,751,573,European Championship 2023,6Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,0,,88,DNC,751,573,European Championship 2023,7Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,46.0,0,,88,DNC,751,573,European Championship 2023,8Q
,,SARA SZENTIVANYI,,IQFOIL FEM.,39.0,0,,88,0,751,573,European Championship 2023,9F
,,SARA SZENTIVANYI,,IQFOIL FEM.,35.0,0,,88,0,751,573,European Championship 2023,10F
,,SARA SZENTIVANYI,,IQFOIL FEM.,37.0,0,,88,0,751,573,European Championship 2023,11F
,,SARA SZENTIVANYI,,IQFOIL FEM.,38.0,0,,88,0,751,573,European Championship 2023,12F
,,SARA SZENTIVANYI,,IQFOIL FEM.,39.0,0,,88,0,751,573,European Championship 2023,13F
,,SARA SZENTIVANYI,,IQFOIL FEM.,39.0,0,,88,0,751,573,European Championship 2023,14F
,,SARA SZENTIVANYI,,IQFOIL FEM.,41.0,0,,88,0,751,573,European Championship 2023,15F
,,SARA SZENTIVANYI,,IQFOIL FEM.,38.0,0,,88,0,751,573,European Championship 2023,16F
,,SARA SZENTIVANYI,,IQFOIL FEM.,39.0,0,,88,0,751,573,European Championship 2023,17F
,,SARA SZENTIVANYI,,IQFOIL FEM.,45.0,1,,88,DNC,751,573,European Championship 2023,18F
,,B LINDSAY,,IQFOIL FEM.,46.0,1,,89,DNC,770,590,European Championship 2023,1Q
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,2Q
,,B LINDSAY,,IQFOIL FEM.,43.0,0,,89,0,770,590,European Championship 2023,3Q
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,4Q
,,B LINDSAY,,IQFOIL FEM.,43.0,0,,89,0,770,590,European Championship 2023,5Q
,,B LINDSAY,,IQFOIL FEM.,46.0,1,,89,DNC,770,590,European Championship 2023,6Q
,,B LINDSAY,,IQFOIL FEM.,46.0,0,,89,DNC,770,590,European Championship 2023,7Q
,,B LINDSAY,,IQFOIL FEM.,46.0,0,,89,DNF,770,590,European Championship 2023,8Q
,,B LINDSAY,,IQFOIL FEM.,42.0,0,,89,0,770,590,European Championship 2023,9F
,,B LINDSAY,,IQFOIL FEM.,43.0,0,,89,0,770,590,European Championship 2023,10F
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,11F
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,12F
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,13F
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,14F
,,B LINDSAY,,IQFOIL FEM.,43.0,0,,89,0,770,590,European Championship 2023,15F
,,B LINDSAY,,IQFOIL FEM.,40.0,0,,89,0,770,590,European Championship 2023,16F
,,B LINDSAY,,IQFOIL FEM.,41.0,0,,89,0,770,590,European Championship 2023,17F
,,B LINDSAY,,IQFOIL FEM.,45.0,1,,89,DNF,770,590,European Championship 2023,18F
,,HELENE NOESMOEN,,IQFOIL FEM.,3.0,0,,1,0,164,77,European Championship 2022,1Q
